,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
284,"Beach, Rex",1906,fic,5076,gutenberg,The Spoilers,,1.3706392275706534,0.7545726114983491
287,"Bell, Lilian",1906,fic,40850,gutenberg,Carolina Lee,,1.4320582022999295,0.7346767924415476
363,"London, Jack",1906,fic,910,gutenberg,White Fang,,1.4654948480387913,0.8092368204022077
326,"Ford, Ford Madox",1906,fic,30188,gutenberg,The Fifth Queen: And How She Came to Court,,1.9213745447754225,0.9218910585817061
269,"Bassett, Sara Ware",1907,fic,23973,gutenberg,Mrs. Christy's Bridge Party,,0.7938218390804598,0.4838107098381071
703,"Freeman, R. Austin,",1907,det100 | teamblack,RedThumbMark,genrescorpus,The Red Thumb Mark,,0.8466563404943094,0.5726252004990198
705,"Murfree, Mary Noailles,",1907,teamred | random,mdp.39015063941135,genrescorpus,The windfall;,,1.0726692147660748,0.6097981019383679
702,"Futrelle, Jacques,",1907,teamred | det100 | stew,wu.89004395398,genrescorpus,The thinking machine,,1.1551043038325595,0.6660189862876811
264,"Baird, Jean K. (Jean Katherine)",1907,fic,26258,gutenberg,Elizabeth Hobart at Exeter Hall,,1.3353408157678621,0.7870790916209867
332,"Forster, E. M. (Edward Morgan)",1907,fic,2604,gutenberg,The Longest Journey,,1.3945474234027646,0.7660136583420567
704,"Hope, Laura Lee.",1907,teamred | locdetmyst | juvenile | drop,nyp.33433082332010,genrescorpus,The Bobbsey twins at the ,,1.5447437011294527,0.7957518456158529
706,"Hewlett, Maurice,",1907,teamred | random,nyp.33433074870282,genrescorpus,The stooping lady,,1.5498363582267183,0.8310509816861904
324,"Ford, Ford Madox",1907,fic,26698,gutenberg,Privy Seal: His Last Venture,,2.0034311405584475,0.9918840579710145
261,"Bacon, Josephine Daskam",1908,fic,42692,gutenberg,An Idyll of All Fools' Day,,0.9643805309734513,0.5679357317499126
709,"Harding, Ellison.",1908,teamblack | locscifi,uc2.ark+=13960=t10p0xs0f,genrescorpus,The woman who vowed,,1.0622190437270127,0.6257964525572585
711,"Moore, Frank Frankfort,",1908,teamred | random,coo.31924013525971,genrescorpus,An amateur adventuress,,1.3252651385562777,0.7241853160581075
707,"Perrin, Alice,",1908,teamred | random,nyp.33433075766463,genrescorpus,The stronger claim,,1.3269230769230769,0.7117722524283707
708,"Bodkin, M. McDonnell",1908,det100 | teamblack | stew,njp.32101066455278,genrescorpus,The quests of Paul Beck,,1.4012350327584908,0.7785527462946817
341,"Grey, Zane",1908,fic,9932,gutenberg,The Last Trail,,1.4024038086318582,0.762491849919981
330,"Forster, E. M. (Edward Morgan)",1908,fic,2641,gutenberg,A Room with a View,,1.4537061695517088,0.6849280324646503
279,"Beach, Rex",1908,fic,4082,gutenberg,The Barrier,,1.478451687171739,0.8109557354641993
710,"Rinehart, Mary Roberts,",1908,teamred | det100 | locdetmyst,uc2.ark+=13960=t3707xt9q,genrescorpus,The circular staircase,,1.573996971990916,0.7850121195798546
334,"Gale, Zona",1908,fic,26644,gutenberg,Friendship Village,,1.7541893998441154,1.0160399485511085
325,"Ford, Ford Madox",1908,fic,27432,gutenberg,The Fifth Queen Crowned,,2.115156209656597,0.9611244019138756
716,"Post, Melville Davisson,",1909,det100 | teamblack,mdp.39015011950758,genrescorpus,"Randolph Mason, corrector",,0.9628930817610063,0.5824977689117539
354,"Ingram, Eleanor M. (Eleanor Marie)",1909,fic,35740,gutenberg,The Game and the Candle,,0.9956562795089707,0.5837651122625216
715,"Serviss, Garrett Putman,",1909,teamblack | anatscifi | locscifi,nyp.33433075746895,genrescorpus,A Columbus of space,,1.0423159293996012,0.6519499152210774
714,"Hawthorne, Julian,",1909,det100 | teamblack | stew,uc2.ark+=13960=t0pr7n71q,genrescorpus,The lock and key library:,,1.1072945173162216,0.6641464989931993
713,"Orczy, Emmuska Orczy,",1909,teamred | det100 | stew,uc2.ark+=13960=t4qj79t1j,genrescorpus,The man in the corner,,1.110442349528644,0.605126428818843
294,"Cabell, James Branch",1909,fic,9608,gutenberg,The Cords of Vanity: A Comedy of Shirking,,1.196394942157654,0.6283687244420357
283,"Beach, Rex",1909,fic,6017,gutenberg,The Silver Horde,,1.2709723677679112,0.6962947456562696
717,"Ayscough, John,",1909,teamblack | random,uc2.ark+=13960=t7hq41f5s,genrescorpus,A Roman tragedy and other,,1.3272418990203467,0.7312245477791458
380,"Rinehart, Mary Roberts",1909,fic,1869,gutenberg,The Man in Lower Ten,,1.3988526286090472,0.7322715727328895
289,"Cabell, James Branch",1909,fic,22463,gutenberg,Chivalry,,1.4290204295442641,0.7053789731051344
719,"Newbolt, Henry John,",1909,teamblack | random,uc2.ark+=13960=t40r9p16h,genrescorpus,The new June,,1.4565080255134226,0.7444017071500079
718,"Rinehart, Mary Roberts,",1909,det100 | teamblack,uc2.ark+=13960=t83j39v3z,genrescorpus,The man in lower ten,,1.5406810766721044,0.7885652642934197
712,"Egan, Maurice Francis,",1909,teamblack | random,uc2.ark+=13960=t9s17v81t,genrescorpus,The wiles of Sexton Magin,,1.5924851680949241,0.7640871525169046
262,"Bacon, Josephine Daskam",1909,fic,22310,gutenberg,In the Border Country,,1.7066705505388873,0.9144694533762058
234,"Abbott, Eleanor Hallowell",1910,fic,18665,gutenberg,Molly Make-Believe,,1.053470919324578,0.6570931244560487
353,"Ingram, Eleanor M. (Eleanor Marie)",1910,fic,29166,gutenberg,The Flying Mercury,,1.0944239362735575,0.6484276729559748
725,"Leroux, Gaston,",1910,teamred | det100,uva.x001752097,genrescorpus,The mystery of the yellow,,1.108998825601879,0.6492488178607769
723,"Eggleston, George Cary,",1910,teamblack | random,nyp.33433074848668,genrescorpus,Westover of Wanalah;,,1.1303913167666382,0.7252158380470378
721,"Wharton, Edith,",1910,teamred | pbgothic,inu.30000011752437,genrescorpus,Tales of men and ghosts,,1.19904953390605,0.6811587442272706
724,"Orczy, Emmuska Orczy,",1910,det100 | teamblack,njp.32101068574530,genrescorpus,Lady Molly of Scotland Ya,,1.2044062051883717,0.6829923537921058
275,"Beach, Rex",1910,fic,6488,gutenberg,Going Some,,1.363307960263192,0.7251461988304093
720,"Palmer, Frederick,",1910,teamblack | random,nyp.33433076060080,genrescorpus,The big fellow,,1.3725158982511925,0.7985741811175338
726,"Roe, Clifford Griffith,",1910,teamred | random,nyp.33433075968796,genrescorpus,Panders and their white s,,1.3825457054156605,0.6875169239101002
265,"Baird, Jean K. (Jean Katherine)",1910,fic,26973,gutenberg,Hester's Counterpart: A Story of Boarding School Life,,1.4487531999620746,0.825143388621919
331,"Forster, E. M. (Edward Morgan)",1910,fic,2891,gutenberg,Howards End,,1.4716184608363283,0.7433802455404885
722,"Mason, A. E. W.",1910,teamred | det100,mdp.39015006963881,genrescorpus,At the Villa Rose,,1.487599565532223,0.751154505871487
729,"Reeve, Arthur B.",1911,det100 | teamblack,uc2.ark+=13960=t5j961w9x,genrescorpus,The poisoned pen,,1.0646805174441396,0.7040472985964238
243,"Adams, Samuel Hopkins",1911,fic,6864,gutenberg,Average Jones,,1.0885274219087375,0.6080846537147976
281,"Beach, Rex",1911,fic,5405,gutenberg,The Ne'er-Do-Well,,1.2218960128800076,0.7116811453711643
733,"Cowan, James,",1911,teamred | random,uc2.ark+=13960=t5v69m62h,genrescorpus,The adventures of Kimble ,,1.3058595373320405,0.74881003894418
728,"Wells, Carolyn,",1911,teamred | det100 | stew,nyp.33433076073786,genrescorpus,The gold bag,,1.3381936701260828,0.6430379746835443
732,"Chesterton, G. K.",1911,teamred | det100 | locdetmyst,uc1.32106001930137,genrescorpus,The innocence of Father B,,1.347020245223838,0.7955891140203162
730,"Pearson, Edmund Lester,",1911,teamblack | random,uc2.ark+=13960=t3pv6dr2h,genrescorpus,The librarian at play,,1.3752055244985202,0.8044707429322814
364,"Mansfield, Katherine",1911,fic,1472,gutenberg,In a German Pension,,1.4038284557334806,0.7916435313714603
310,"Ferber, Edna",1911,fic,1602,gutenberg,Dawn O'Hara: The Girl Who Laughed,,1.5156779661016948,0.7964777947932619
373,"Porter, Eleanor H. (Eleanor Hodgman)",1911,fic,3266,gutenberg,Miss Billy,,1.5230962725817516,0.6992007377805103
735,"Appleton, Victor.",1911,teamblack | locdetmyst | juvenile | drop,mdp.39076002194574,genrescorpus,Tom Swift and his sky rac,,1.5239049969154843,0.7527097999776511
727,"Johnston, Mary,",1911,teamblack | random,uc1.$b807274,genrescorpus,The long roll,,1.6205974756104282,0.8560787069571328
345,"Hill, Grace Livingston",1911,fic,37698,gutenberg,Dawn of the Morning,,1.621201085876978,0.8557463279079
731,"Lummis, Charles Fletcher,",1911,teamred | random,uc2.ark+=13960=t3xs5jt7k,genrescorpus,The gold fish of Gran Chi,,1.835835196422868,0.9855863725704302
734,"Crawford, F. Marion",1911,teamred | pbgothic | stew,uc1.b3578339,genrescorpus,Wandering ghosts,,1.8591758708581139,1.0146531566640686
737,"Pidgin, Charles Felton,",1912,det100 | teamblack,uc2.ark+=13960=t6zw19x28,genrescorpus,The chronicles of Quincy ,,0.9907388064897987,0.6477445206726975
738,"Baum, L. Frank",1912,teamred | locdetective | stew,mdp.39015074379739,genrescorpus,Aunt Jane's nieces on vac,,1.0404887646266956,0.6374775083540399
739,"Rose, William Ganson,",1912,teamblack | random,uc2.ark+=13960=t0xp6w75n,genrescorpus,Putting Marshville on the,,1.154809619238477,0.6940088459991958
736,"Burroughs, Edgar Rice,",1912,teamred | anatscifi,uc2.ark+=13960=t2794143s,genrescorpus,A princess of Mars,,1.1599018003273323,0.6749405862160021
352,"Ingram, Eleanor M. (Eleanor Marie)",1912,fic,27337,gutenberg,From the Car Behind,,1.200972590627763,0.6755590427618674
740,"Doyle, Arthur Conan,",1912,teamred | anatscifi | stew,coo.31924051019580,genrescorpus,The lost world,,1.2044071547114144,0.7433143028846154
282,"Beach, Rex",1912,fic,6379,gutenberg,The Net,,1.2169224624864494,0.6398016386373436
248,"Adams, Samuel Hopkins",1912,fic,36335,gutenberg,The Secret of Lonesome Cove,,1.2737163580836037,0.6801931015182257
253,"Austin, Mary Hunter",1912,fic,38592,gutenberg,A Woman of Genius,,1.2810066810669614,0.7245957978598766
297,"Cobb, Irvin S. (Irvin Shrewsbury)",1912,fic,44223,gutenberg,Back Home: Being the Narrative of Judge Priest and His People,,1.3425984864559022,0.7499740744581562
320,"Fisher, Dorothy Canfield",1912,fic,23768,gutenberg,The Squirrel-Cage,,1.3562852242097525,0.7167391464583179
742,"Gowans, Adam L.",1912,teamblack | locghost,ien.35556027278860,genrescorpus,Famous ghost-stories by E,,1.5194678780012978,0.8227254346947028
308,"Ferber, Edna",1912,fic,352,gutenberg,Buttered Side Down: Stories,,1.521426596627039,0.8703383802459099
340,"Grey, Zane",1912,fic,1300,gutenberg,Riders of the Purple Sage,,1.5221594017873428,0.841999013054596
741,"London, Jack,",1912,teamblack | anatscifi | stew,mdp.39015001553547,genrescorpus,The scarlet plague,,1.5595313489550349,0.9224182667358588
388,"Cather, Willa",1912,fic,alexanders_bridge_processed,lavin,Alexander's Bridge,http://viaf.org/viaf/2480701,1.81223148850139,0.8944572339295201
381,"Rinehart, Mary Roberts",1912,fic,330,gutenberg,Where There's a Will,,1.821826758147513,0.8071158425549797
751,"Knight, Arthur Lee.",1913,teamred | random,inu.30000118528748,genrescorpus,Told in the Indian twilig,,1.1504678250907008,0.7256136950904393
280,"Beach, Rex",1913,fic,5233,gutenberg,The Iron Trail,,1.1604726100966702,0.6412533512064343
754,"Leblanc, Maurice,",1913,teamred | det100,uva.x000429691,genrescorpus,The confessions of Ars___Î_ne,,1.1987134909596662,0.7357958550683773
744,"Abbott, Eleanor Hallowell",1913,teamblack | random,uc1.b3123600,genrescorpus,The white linen nurse,,1.2346362403976503,0.7091025333653
290,"Cabell, James Branch",1913,fic,9663,gutenberg,Domnei: A Comedy of Woman-Worship,,1.2426765340733887,0.6686370353529613
747,"Beresford, J. D.",1913,teamred | anatscifi,mdp.39015031332862,genrescorpus,Goslings,,1.2804109470776137,0.7193802591158007
750,"Green, Anna Katharine,",1913,det100 | teamblack,uc2.ark+=13960=t3222sk2s,genrescorpus,"Room number 3, and other ",,1.2887808150259936,0.758914694258182
749,"Aldridge, Janet.",1913,teamred | locghost,mdp.39076002657265,genrescorpus,The Meadow-Brook girls un,,1.3180778032036613,0.779845405095906
745,"Carson, James.",1913,teamblack | locdetmyst | stew,mdp.39015085433426,genrescorpus,The saddle boys of the Ro,,1.3194516971279373,0.7777444810708221
743,"Ford, Ford Madox,",1913,teamblack | random,uc1.b4095602,genrescorpus,Mr. Fleight,,1.353788903924222,0.7137955394086184
753,"Reeve, Arthur B.",1913,teamred | det100,uc2.ark+=13960=t8z89353s,genrescorpus,"Constance Dunlap, woman d",,1.3793723586008453,0.7360569815884962
255,"Austin, Mary Hunter",1913,fic,20359,gutenberg,The Lovely Lady,,1.4088634739099357,0.7534037979218918
748,"Sinclair, May.",1913,teamred | random,mdp.39015048759016,genrescorpus,The combined maze,,1.4632837443108484,0.7467758636919891
752,"Emerson, Alice B.",1913,teamblack | locdetmyst | juvenile | drop,mdp.39015083943665,genrescorpus,Ruth Fielding at Briarwoo,,1.562932004500884,0.7375767727526521
755,"Daviess, Maria Thompson.",1913,teamblack | random,uc2.ark+=13960=t5x63bm4w,genrescorpus,The tinder-box,,1.579912894285337,0.8310647745921421
374,"Porter, Eleanor H. (Eleanor Hodgman)",1913,fic,1450,gutenberg,Pollyanna,,1.8285994123408422,0.9599205632785701
389,"Cather, Willa",1913,fic,o_pioneers_processed,lavin,O Pioneers!,http://viaf.org/viaf/2480701,1.9350901525658808,0.9970308788598575
746,"Rinehart, Mary Roberts,",1913,det100 | teamblack,nyp.33433076053762,genrescorpus,The case of Jennie Brice,,1.9779316313284292,0.8483276450511945
329,"Ford, Ford Madox",1913,fic,42801,gutenberg,The Young Lovell: A Romance,,2.286402472277768,1.0679617600196103
247,"Adams, Samuel Hopkins",1914,fic,16447,gutenberg,The Clarion,,1.047478007161487,0.6186583893774789
758,"Reeve, Arthur B.",1914,teamred | det100,nyp.33433076047871,genrescorpus,The dream doctor,,1.056755809879715,0.6995125873071705
760,"Bramah, Ernest,",1914,det100 | teamblack,mdp.39015000613680,genrescorpus,Max Carrados,,1.079656384224912,0.6513592479674797
762,"Vance, Louis Joseph,",1914,det100 | teamblack,uc2.ark+=13960=t1zc7v45r,genrescorpus,The lone wolf,,1.0995661280670257,0.6237720488466757
384,"Tarkington, Booth",1914,fic,402,gutenberg,Penrod,,1.1151195058633963,0.5785273605150214
278,"Beach, Rex",1914,fic,5143,gutenberg,The Auction Block,,1.1382548927016107,0.6445142580956984
756,"Cullum, Ridgwell,",1914,teamred | random,uva.x000315604,genrescorpus,The way of the strong;,,1.2602028937302512,0.7408017864738409
757,"Bell, J. J.",1914,teamblack | random,uc2.ark+=13960=t1bk18j97,genrescorpus,The misadventures of Jose,,1.3369377162629759,0.6922141119221411
761,"Seymour, St. John D.",1914,teamred | locghost,inu.39000005852087,genrescorpus,True Irish ghost stories,,1.376953125,0.7897911314643137
759,"Locke, William John,",1914,teamblack | random,nyp.33433074879481,genrescorpus,The fortunate youth,,1.3776207440284998,0.7205270761283544
377,"Rinehart, Mary Roberts",1914,fic,2358,gutenberg,The After House,,1.3898305084745763,0.7322662786467806
370,"Norris, Frank",1914,fic,14712,gutenberg,Vandover and the Brute,,1.400403608736942,0.7724016759021489
359,"Lewis, Sinclair",1914,fic,4961,gutenberg,Our Mr. Wrenn: The Romantic Adventures of a Gentle Man,,1.513608353303663,0.7907579226412821
387,"Tarkington, Booth",1914,fic,1098,gutenberg,The Turmoil: A Novel,,1.6748930317848412,0.8543491433922767
349,"Hurst, Fannie",1914,fic,33118,gutenberg,Just Around the Corner: Romance en casserole,,1.73219131614654,0.9882990516073408
244,"Adams, Samuel Hopkins",1915,fic,22196,gutenberg,Little Miss Grouch: A Narrative Based on the Log of Alexander Forsyth Smith's Maiden Transatlantic Voyage,,1.0606410626624314,0.6215830497310353
296,"Cabell, James Branch",1915,fic,10041,gutenberg,The Rivet in Grandfather's Neck: A Comedy of Limitations,,1.1560629921259842,0.6283743608039006
768,"Rockwood, Roy.",1915,teamblack | locdetmyst | juvenile | drop,umn.319510024638086,genrescorpus,"Dave Dashaway, air champi",,1.1605714285714286,0.6767323943661971
304,"Cobb, Irvin S. (Irvin Shrewsbury)",1915,fic,41297,gutenberg,Local Color,,1.1824310200668897,0.6732681110627006
276,"Beach, Rex",1915,fic,5099,gutenberg,Heart of the Sunset,,1.2370048833423766,0.6896391053880041
318,"Fisher, Dorothy Canfield",1915,fic,11221,gutenberg,The Bent Twig,,1.2743289497387857,0.6542990505489843
327,"Ford, Ford Madox",1915,fic,2775,gutenberg,The Good Soldier,,1.3046206950655057,0.7024449877750611
311,"Ferber, Edna",1915,fic,453,gutenberg,Emma McChesney and Co.,,1.3200109875017167,0.7604436612418368
766,"Fowler, Ellen Thorneycrof",1915,teamred | random,nyp.33433075741243,genrescorpus,Ten degrees backward,,1.3381527695253186,0.8292775459324698
764,"Bianchi, Martha Dickinson",1915,teamred | random,nyp.33433074841895,genrescorpus,The Kiss of Apollo,,1.3624552565292325,0.7773741301678264
763,"Ostrander, Isabel,",1915,teamred | det100 | stew,nyp.33433075749287,genrescorpus,At one-thirty,,1.3658948157870066,0.7439249777534397
342,"Grey, Zane",1915,fic,5067,gutenberg,The Rainbow Trail,,1.432610570407786,0.8068294996442968
315,"Fisher, Dorothy Canfield",1915,fic,13091,gutenberg,Hillsboro People,,1.5275333985011403,0.829896654748494
765,"Cresswell, Clarice M.",1915,teamred | random,nyp.33433074949615,genrescorpus,The making and breaking o,,1.54344076748949,0.8074756394640682
767,"Seaman, Augusta Huiell,",1915,teamblack | locdetmyst | juvenile | drop,mdp.39076002286230,genrescorpus,The boarded-up house,,1.5444380181222286,0.818689761139824
390,"Cather, Willa",1915,fic,song_lark_processed,lavin,The Song of the Lark,http://viaf.org/viaf/2480701,1.6173823026375012,0.8522598682020901
293,"Cabell, James Branch",1916,fic,288,gutenberg,The Certain Hour (Dizain des Po?tes),,1.0770552850186192,0.594910394265233
277,"Beach, Rex",1916,fic,5086,gutenberg,Rainbow's End,,1.1711135177709955,0.6499233128834356
772,"Biggers, Earl Derr,",1916,det100 | teamblack | stew,uc1.b3728033,genrescorpus,The agony column,,1.306159420289855,0.7489300998573466
769,"Wells, Carolyn,",1916,teamred | det100,nyp.33433076076144,genrescorpus,The bride of a moment,,1.440128504672897,0.8520277400874415
770,"Winterburn, Florence Hull",1916,teamred | random,uc2.ark+=13960=t53f4nk4h,genrescorpus,Liberty hall,,1.4677732479130265,0.8359057676685622
356,"Joyce, James",1916,fic,4217,gutenberg,A Portrait of the Artist as a Young Man,,1.494420356812851,0.7844474761255116
343,"Hill, Grace Livingston",1916,fic,21219,gutenberg,A Voice in the Wilderness,,1.526121881983451,0.7818101933216168
771,"Sherwood, Margaret Polloc",1916,teamblack | random,nyp.33433076081649,genrescorpus,The worn doorstep,,1.5433537832310837,0.9057254901960784
251,"Anderson, Sherwood",1916,fic,7443,gutenberg,Windy McPherson's Son,,1.6071448382981084,0.8203520214055772
321,"Fisher, Dorothy Canfield",1916,fic,5347,gutenberg,Understood Betsy,,1.7859948530407694,0.8470757430488974
372,"Porter, Eleanor H. (Eleanor Hodgman)",1916,fic,440,gutenberg,Just David,,1.8999286054259876,0.8571312010443864
361,"Lewis, Sinclair",1917,fic,25474,gutenberg,The Job: An American Novel,,1.1842056364199443,0.6617305045327259
245,"Adams, Samuel Hopkins",1917,fic,44328,gutenberg,Our Square and the People in It,,1.2186666666666666,0.6723432343234323
773,"Doyle, Arthur Conan,",1917,teamred | locdetmyst,nyp.33433074968045,genrescorpus,His last bow,,1.3075484529071744,0.7251532107647215
360,"Lewis, Sinclair",1917,fic,25430,gutenberg,The Innocents: A Story for Lovers,,1.3881284916201118,0.8014398998330551
776,"Seaman, Augusta Huiell,",1917,teamblack | locdetmyst | juvenile | drop,mdp.39076002607435,genrescorpus,The girl next door,,1.4705159705159705,0.8749695047572579
312,"Ferber, Edna",1917,fic,350,gutenberg,Fanny Herself,,1.4761874842925358,0.7684646530460278
775,"London, Jack,",1917,teamred | random,uva.x001705067,genrescorpus,"Michael, brother of Jerry",,1.4875943171776222,0.8557519472738166
249,"Anderson, Sherwood",1917,fic,7045,gutenberg,Marching Men,,1.6121653236288016,0.843013496273417
774,"Kerr, Doris Boake,",1917,teamred | random,uc2.ark+=13960=t3125st2r,genrescorpus,Painted clay,,1.6874805065186202,0.8310923590504451
285,"Beach, Rex",1918,fic,5062,gutenberg,The Winds of Chance,,1.1575877232343175,0.654365065742044
779,"French, Joseph Lewis,",1918,teamblack | locghost | stew,nyp.33433068179559,genrescorpus,"Great ghost stories, sele",,1.3442801745031507,0.804536261196186
778,"Emerson, Alice B.",1918,teamblack | locdetmyst | juvenile | drop,nyp.33433082530043,genrescorpus,Ruth Fielding in the Red ,,1.3972381372116938,0.6571281523417396
316,"Fisher, Dorothy Canfield",1918,fic,35616,gutenberg,Home Fires in France,,1.439630314232902,0.7776273481130479
386,"Tarkington, Booth",1918,fic,8867,gutenberg,The Magnificent Ambersons,,1.4633970861562444,0.7297844258688957
309,"Ferber, Edna",1918,fic,11395,gutenberg,Cheerful?By Request,,1.5099465558194773,0.7769888572168956
378,"Rinehart, Mary Roberts",1918,fic,1590,gutenberg,The Amazing Interlude,,1.5797385039580183,0.8015282004791815
783,"Hunt, Edward Eyre,",1918,teamred | random,nyp.33433082485636,genrescorpus,Tales from a famished lan,,1.5797792272955344,0.8047198702936408
777,"Post, Melville Davisson,",1918,det100 | teamblack | stew,mdp.39015010776881,genrescorpus,"Uncle Abner, master of my",,1.5867367247830586,0.8730942797902184
238,"Abbott, Jane",1918,fic,6860,gutenberg,Keineth,,1.6158245948522403,0.8425062656641604
782,"Butler, Ellis Parker,",1918,det100 | teamblack,nyp.33433074807342,genrescorpus,Philo Gubb,,1.6609256387233695,0.7652740097666848
260,"Ayres, Ruby M. (Ruby Mildred)",1918,fic,17446,gutenberg,The Second Honeymoon,,1.6723813737418427,0.7881296912481622
347,"Hurst, Fannie",1918,fic,10025,gutenberg,Gaslight Sonatas,,1.779664660361135,0.9593796159527327
391,"Cather, Willa",1918,fic,antonia_processed,lavin,My Antonia,http://viaf.org/viaf/2480701,1.8809844606125932,0.9279387574338859
256,"Austin, Mary Hunter",1918,fic,9913,gutenberg,The Trail Book,,1.9287617876178762,0.9732229432386067
781,"Webster, F. A. M.",1918,teamred | random,uc2.ark+=13960=t7pn9035n,genrescorpus,The hound of Cullan,,2.041834677419355,1.0813155041561258
780,"Hewlett, Maurice,",1918,teamred | random,uc2.ark+=13960=t2h70dm6b,genrescorpus,Gudrid the Fair,,2.5289346777729067,1.150426394519782
784,"Ostrander, Isabel,",1919,teamred | det100,nyp.33433076054620,genrescorpus,The twenty-six clues,,1.181683273266907,0.688833746898263
292,"Cabell, James Branch",1919,fic,8771,gutenberg,Jurgen: A Comedy of Justice,,1.2666071086720694,0.7136628619017293
357,"Lewis, Sinclair",1919,fic,26732,gutenberg,Free Air,,1.3209576427255985,0.7728977550687612
788,"Cabell, James Branch,",1919,teamred | pbgothic,mdp.39015013429249,genrescorpus,Jurgen,,1.3330633184825165,0.7469570129936829
786,"Pease, Howard,",1919,teamblack | locghost | stew,uc2.ark+=13960=t7np1xq4d,genrescorpus,Border ghost stories,,1.3487990452036402,0.7764069264069264
787,"Atherton, Gertrude Frankl",1919,teamred | random,nyp.33433082251855,genrescorpus,Transplanted;,,1.4148452398415725,0.7903451492537313
785,"James, M. R.",1919,teamred | pbgothic,uc2.ark+=13960=t1pg1k81k,genrescorpus,A thin ghost and others,,1.4974358974358974,0.8822627364116544
252,"Anderson, Sherwood",1919,fic,416,gutenberg,"Winesburg, Ohio: A Group of Tales of Ohio Small Town Life",,1.7240437158469946,0.857670038811478
259,"Ayres, Ruby M. (Ruby Mildred)",1919,fic,30286,gutenberg,The Phantom Lover,,1.7342767295597483,0.8234451284228401
371,"Porter, Eleanor H. (Eleanor Hodgman)",1919,fic,6991,gutenberg,Across the Years,,1.7426639294771162,0.8991648898365316
348,"Hurst, Fannie",1919,fic,9864,gutenberg,Humoresque: A Laugh on Life with a Tear Behind It,,1.774241440103925,0.9922247631492976
803,"James, Henry,",1920,chirandom | teamblack,4449,genrescorpus,Master Eustace,,1.143101970865467,0.6706640169944494
298,"Cobb, Irvin S. (Irvin Shrewsbury)",1920,fic,22530,gutenberg,From Place to Place,,1.1508238276299112,0.7021500457456542
797,"Lindsay, Vachel,",1920,chiutopia | teamblack,4458,genrescorpus,The golden book of Spring,,1.1660432590665148,0.7997284938553872
272,"Bassett, Sara Ware",1920,fic,27471,gutenberg,The Wall Between,,1.1870132398753894,0.6600682087781732
800,"Shanks, Edward,",1920,teamblack | anatscifi | stew,nyp.33433075746812,genrescorpus,The people of the ruins,,1.206005368624758,0.692541175299796
323,"Fitzgerald, F. Scott (Francis Scott)",1920,fic,805,gutenberg,This Side of Paradise,,1.2443614224436141,0.6955372250423012
801,"Christie, Agatha,",1920,det100 | teamblack | cozy,nyp.33433074970710,genrescorpus,The mysterious affair at ,,1.2551061678463094,0.6714751046998604
358,"Lewis, Sinclair",1920,fic,543,gutenberg,Main Street,,1.308193425901798,0.7262629586967253
795,"French, Joseph Lewis,",1920,teamred | locghost | stew,nyp.33433082514302,genrescorpus,The best psychic stories,,1.31294289287203,0.7508281489860225
792,"Lindsay, David,",1920,teamred | chifantasy | anatscifi | stew,LindsayVoyageToArcturus1920,genrescorpus,Voyage To Arcturus,,1.3227329192546584,0.8385373443983403
791,"Benson, E. F.",1920,teamred | random,nyp.33433074926712,genrescorpus,"""Queen Lucia""",,1.3477494676554813,0.7014790860414568
789,"Snell, Roy J.",1920,teamblack | locdetmyst | juvenile | drop,mdp.39076002660483,genrescorpus,Triple spies,,1.3728863402440818,0.7552455115725719
794,"Martin, Helen Reimensnyder,",1920,chirandom | teamred,4463,genrescorpus,The schoolmaster of Hessville,,1.4310626147256782,0.9270952927669346
237,"Abbott, Jane",1920,fic,29865,gutenberg,Highacres,,1.4483254965934171,0.7859849839113335
375,"Rinehart, Mary Roberts",1920,fic,1970,gutenberg,A Poor Wise Man,,1.463421814435013,0.7855966626413438
796,"London, Jack,",1920,chifantasy | teamblack,4459,genrescorpus,Hearts of three,,1.4694145758661887,0.8390712212547443
799,"Stevenson, Burton Egbert,",1920,det100 | teamblack,mdp.39015063960556,genrescorpus,The gloved hand;,,1.4697850355198818,0.7709908207343412
314,"Ferber, Edna",1920,fic,14714,gutenberg,Half Portions,,1.4810102899906454,0.7795390000660458
346,"Hill, Grace Livingston",1920,fic,30759,gutenberg,Exit Betty,,1.5126382306477093,0.8257306977529988
335,"Gale, Zona",1920,fic,10429,gutenberg,Miss Lulu Bett,,1.537883736120183,0.7015260323159784
798,"Stringer, Arthur,",1920,chirandom | teamred,4497,genrescorpus,The prairie omnibus,,1.5417582417582418,0.91711851278079
236,"Abbott, Jane",1920,fic,32053,gutenberg,Happy House,,1.5528224225793807,0.8443871917556128
266,"Baird, Jean K. (Jean Katherine)",1920,fic,35822,gutenberg,That Little Girl of Miss Eliza's: A Story for Young People,,1.560289389067524,0.8788227767114524
258,"Ayres, Ruby M. (Ruby Mildred)",1920,fic,30817,gutenberg,The Beggar Man,,1.5733314236608422,0.7744785780334943
250,"Anderson, Sherwood",1920,fic,7414,gutenberg,Poor White: A Novel,,1.6623600344530578,0.862420037841247
793,"Raine, William MacLeod,",1920,chirandom | teamred,4485,genrescorpus,Oh: you Tex!,,1.676502303695716,0.9742079172354335
