,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl,Adverbs,Adjectives,Syllables
964,"Queen, Ellery,",1931,teamred | det100 | chimyst,10359,genrescorpus,The Dutch shoe mystery,,1.0126733788636204,0.6269021121962298,,,
965,"Hill, Grace Livingston,",1931,chirandom | teamred,10353,genrescorpus,The chance of a lifetime,,1.6166184836333115,0.8829164082420233,,,
966,"Merritt, Abraham,",1931,chifantasy | teamblack | chiscifi,10357,genrescorpus,The face in the abyss,,1.6580398500110285,0.8395528102506509,,,
967,"Leinster, Murray,",1931,teamblack | chiscifi,10355,genrescorpus,Murder madness,,1.2872379892413282,0.6974358974358974,,,
968,"Merritt, Abraham,",1931,teamred | chiscifi,10096,genrescorpus,Face in the abyss,,1.6578695875909726,0.8395181460874892,,,
969,"Connington, J. J.",1931,chirandom | teamblack | chimyst,11323,genrescorpus,The boathouse riddle,,1.0964526761889812,0.7248064580162774,,,
970,"Cummings, Ray,",1931,teamblack | chiscifi,10090,genrescorpus,Brigands of the moon,,1.2550968399592253,0.6864269718835532,,,
971,"Rohmer, Sax,",1931,teamblack | chimyst | stew,11339,genrescorpus,Daughter of Fu Manchu,,1.0963964781701008,0.6461083459568636,,,
972,"Armstrong, Martin,",1931,chirandom | teamblack,11316,genrescorpus,The romantic adventures o,,1.218928381155339,0.6340435163964576,,,
973,"Snow, C. P.",1932,teamblack | chimyst | stew,11384,genrescorpus,Death under sail,,1.2921008403361345,0.741527398628404,,,
974,"Stapledon, Olaf,",1932,teamred | chiscifi,11385,genrescorpus,Last men in London,,0.8439600206789591,0.5698303188513891,,,
975,"Shute, Nevil,",1932,chirandom | teamred,11383,genrescorpus,Lonely road,,1.6948880439374736,0.9061612544758613,,,
976,"Evans, Margiad,",1932,chirandom | teamred,11364,genrescorpus,Country dance,,3.1397273612463485,1.7468354430379747,,,
977,"Bramah, Ernest,",1932,chifantasy | teamblack,11358,genrescorpus,The moon of much gladness,,0.7015825533146772,0.4655750641152101,,,
978,"Huxley, Aldous,",1932,chiutopia | teamblack | chiscifi,11043,genrescorpus,Brave new world,,1.2359412127079117,0.7134376686454398,,,
979,"Morgan, Charles,",1932,chirandom | teamred,11044,genrescorpus,The fountain,,1.4496650583220125,0.8170341330072295,,,
980,"Dos Passos, John,",1932,chirandom | teamred,10377,genrescorpus,1919,,1.5453391367428364,0.8012808009882323,,,
981,"Faulkner, William",1932,teamblack | pbgothic,10380,genrescorpus,Light in August,,1.8427015891701,0.9889860139860139,,,
982,"White, Ethel Lina,",1933,chirandom | teamred | chimyst,11416,genrescorpus,Put out the light,,1.1097268487674883,0.712969448784956,,,
983,"Hilton, James,",1933,chiutopia | chifantasy | teamblack,11046,genrescorpus,Lost horizon,,1.024724559729331,0.6605203702354056,,,
984,"Herrick, Robert,",1933,chiutopia | teamblack,10108,genrescorpus,Sometime,,0.8721684210526316,0.5984260948905109,,,
985,"Oppenheim, E. Phillips,",1933,teamred | chimyst,11404,genrescorpus,Murder at Monte Carlo,,1.26375,0.7942626317951527,,,
986,"Endore, S. Guy,",1933,chifantasy | teamblack | chihorror | stew,10403,genrescorpus,The werewolf of Paris,,1.2467604249831112,0.7417705178491634,,,
987,"Franklin, Miles,",1933,chirandom | teamred | chimyst,11396,genrescorpus,Bring the monkey,,1.0909721534040233,0.6623386720572229,,,
988,"Dickson, Carter,",1934,chirandom | teamred | chimyst,10435,genrescorpus,The Plague court murders,,1.4478894858019955,0.870672038302096,,,
989,"Linklater, Eric,",1934,chirandom | teamred,11442,genrescorpus,Magnus Merriman,,1.1115906886517943,0.6186388046615278,,,
990,"Teilhet, Darwin L.",1934,teamblack | chimyst,10460,genrescorpus,The talking sparrow murde,,1.4151611760538434,0.8234214640114185,,,
991,"Dinesen, Isak,",1934,teamblack | pbgothic | stew,DinesenGothicTales1934,genrescorpus,Seven Gothic Tales,,1.596502650916194,0.9166178623718887,,,
992,"Montgomery, L. M.",1935,chirandom | teamblack,11472,genrescorpus,Mistress Pat,,1.8275138198866419,0.8238614496472098,,,
993,"McKinney, J. P,",1935,chirandom | teamred,11469,genrescorpus,Crucible,,1.1658445863992883,0.706820412168793,,,
994,"Marsh, Ngaio,",1935,chirandom | teamblack | chimyst | cozy,11468,genrescorpus,The nursing home murder,,1.2585288344705112,0.6515374378370806,,,
995,"Heyer, Georgette,",1935,chirandom | teamblack,11462,genrescorpus,Regency buck,,1.3914165350184307,0.7326383680815959,,,
996,"Lewis, Sinclair,",1935,teamred | chiscifi,10476,genrescorpus,It can't happen here,,0.9906442241968558,0.6555248328724931,,,
997,"Burroughs, Edgar Rice,",1935,chifantasy | teamblack,10117,genrescorpus,Tarzan and the leopard me,,1.2415902140672783,0.6458673636066645,,,
998,"Innes, Michael,",1936,chirandom | teamred | chimyst | stew,11499,genrescorpus,Death at the president's ,,0.9874221991701245,0.6260501981505945,,,
999,"Gellhorn, Martha,",1936,chirandom | teamred,10490,genrescorpus,The trouble I've seen,,1.7971946230274694,0.9144366680389735,,,
1000,"Latimer, Jonathan,",1936,teamblack | chimyst,10494,genrescorpus,Murder in the madhouse,,1.6016538926986688,0.9303864080589385,,,
1001,"Bristow, Gwen,",1937,chirandom | teamblack,10514,genrescorpus,Deep summer,,1.8006843455945252,0.927173465183354,,,
1002,"Wells, H. G.",1937,teamred | chiscifi,11552,genrescorpus,Star-begotten,,0.9769420807027175,0.6283266704740148,,,
1003,"Rhode, John",1937,teamred | det100 | stew,11545,genrescorpus,The harvest murder,,1.2118342443116816,0.7613069286127016,,,
1004,"Steinbeck, John,",1937,chirandom | teamred,10531,genrescorpus,Of mice and men,,2.1292764153799575,1.0410325563475245,,,
1005,"Pseudoman, Akkad,",1937,chirandom | teamblack | chiscifi,10526,genrescorpus,Zero to eighty,,0.9364723848307457,0.6594366067735857,,,
1006,"Allingham, Margery,",1937,chirandom | teamred | chimyst | cozy,11519,genrescorpus,Dancers in mourning,,1.2165147265077139,0.6987767584097859,,,
1007,"Linklater, Eric,",1937,chirandom | teamred,11535,genrescorpus,Juan in China,,1.1635329341317364,0.6524490167516388,,,
1008,"Sarton, May,",1938,chiutopia | teamblack,10561,genrescorpus,The single hound,,1.592905581637976,0.9525360254009607,,,
1009,"Wright, S. Fowler,",1938,chirandom | chiutopia | teamblack | chiscifi | stew,11591,genrescorpus,The adventure of Wyndham ,,1.116714363059788,0.6729055829754503,,,
1010,"Hyde, Robin,",1938,chirandom | teamred,11575,genrescorpus,The godwits fly,,1.7880335643925576,0.952415136909035,,,
1011,"Du Maurier, Daphne,",1938,teamred | pbgothic | stew,11061,genrescorpus,Rebecca,,1.7789687673258179,0.8305814565843685,,,
1012,"Connington, J. J.",1938,teamblack | chimyst | stew,11564,genrescorpus,Murder will speak,,1.121662829049723,0.7590103357789322,,,
1013,"Priestley, J. B.",1938,teamred | chiscifi,11584,genrescorpus,The doomsday men,,1.3729549011239153,0.8523414110602723,,,
1014,"Carr, John Dickson",1938,det100 | teamblack,10543,genrescorpus,To wake the dead,,1.2852150129159703,0.7961082395865005,,,
1015,"Burroughs, Edgar Rice,",1938,teamred | chiscifi,10542,genrescorpus,The lad and the lion,,1.4370239540788166,0.7831185031185032,,,
1016,"Freeman, R. Austin,",1939,teamred | chimyst,11606,genrescorpus,The stoneware monkey,,0.8138611677785742,0.5914262900489071,,,
1017,"Berkeley, Anthony,",1939,teamblack | chimyst,11593,genrescorpus,Death in the house,,1.0517827496244763,0.727266421585628,,,
1018,"Allan, Ted,",1939,chirandom | teamred,11592,genrescorpus,This time a better earth,,1.7542957481500063,0.9195666146359379,,,
1019,"Stout, Rex,",1939,teamred | det100 | chimyst,10588,genrescorpus,Mountain cat Murders,,1.4569741554544575,0.8595763590579173,,,
1020,"Chandler, Raymond,",1939,hardboiled | det100 | teamblack | chimyst,10889,genrescorpus,The big sleep,,1.7817079889807164,0.9216171617161716,,,
1021,"Chandler, Raymond,",1940,det100 | teamblack | hardboiled | stew,11101,genrescorpus,Farewell My Lovely,,1.743530457981325,0.9300493842595486,,,
1022,"Reilly, Helen,",1940,teamred | chimyst | stew,10622,genrescorpus,The dead can tell,,1.3401154537711744,0.6917192323178097,,,
1023,"Rawson, Clayton,",1940,teamred | chimyst | stew,10621,genrescorpus,The headless lady,,1.2824137652475966,0.7639033982670681,,,
1024,"Shute, Nevil,",1940,chirandom | teamblack,11664,genrescorpus,Landfall,,1.3578586938366461,0.7481402763018066,,,
1025,"Atkinson, Eleanor,",1940,chirandom | teamred,10151,genrescorpus,Greyfriars Bobby,,1.5728615520282188,0.8323588187402857,,,
1026,"Christie, Agatha,",1941,chirandom | teamblack | chimyst,11675,genrescorpus,N or M?,,1.3638548951048952,0.709821785343243,,,
1027,"Merritt, Abraham,",1941,teamred | chiscifi | stew,10645,genrescorpus,The metal monster,,1.3110796460176992,0.7157760163641013,,,
1028,"Heyer, Georgette,",1941,chirandom | teamred,11681,genrescorpus,Faro's daughter,,1.456386415570089,0.7718956122741611,,,
1029,"Lewis, C. S.",1942,chirandom | chifantasy | teamblack,11074,genrescorpus,The Screwtape letters,,0.8435790570461058,0.6018790369935408,,,
1030,"Knight, Eric,",1942,chirandom | teamblack,11073,genrescorpus,Sam Small flies again (Th,,1.8599486774575602,0.8884984025559105,,,
1031,"Merritt, Abraham,",1942,teamred | chimyst | chiscifi | stew,10679,genrescorpus,Burn: witch: burn!,,1.4156633547632964,0.7758255341691683,,,
1032,"Rinehart, Mary Roberts,",1942,chirandom | teamred | chimyst,10690,genrescorpus,The door,,1.41180479825518,0.8212108246871324,,,
1033,"Eberhart, Mignon Good",1942,det100 | teamblack | cozy,10661,genrescorpus,Wolf in man's clothing,,1.5763715710723192,0.7983090443875849,,,
1034,"Gardner, Erle Stanley,",1942,teamred | det100 | chimyst,10665,genrescorpus,The case of the empty tin,,1.326784030179189,0.7135382603008502,,,
1035,"Rice, Craig,",1942,det100 | teamblack | chimyst,10688,genrescorpus,The big midget murders,,1.6532928942807625,0.839617535630525,,,
1036,"Marsh, Ngaio,",1942,chirandom | teamblack | chimyst | cozy,11709,genrescorpus,A man lay dead,,1.2803076547430106,0.7103885367869937,,,
1037,"Christie, Agatha,",1942,chirandom | teamblack | chimyst | stew,11703,genrescorpus,Five little pigs,,1.3671059053196681,0.7559271646228168,,,
1038,"Stapledon, Olaf,",1942,teamred | chiscifi,11711,genrescorpus,Darkness and the light,,0.5939362861355041,0.4233489152583004,,,
1039,"Marsh, Ngaio,",1943,chirandom | teamred | chimyst,11730,genrescorpus,Colour scheme,,1.2900076569678407,0.6466787989080983,,,
1040,"Wentworth, Patricia,",1943,chirandom | teamred | chimyst,11736,genrescorpus,Miss Silver deals with de,,1.6545262348645013,0.9051181652915676,,,
1041,"Green, Henry,",1943,chirandom | teamblack,11724,genrescorpus,Caught,,1.676222770242499,0.9525146021391185,,,
1042,"Cain, James M.",1943,hardboiled | chimyst | teamred,10700,genrescorpus,Double indemnity,,1.675531914893617,1.021544580709314,,,
1043,"Queen, Ellery,",1943,teamred | det100 | chimyst | cozy | stew,10723,genrescorpus,There was an old woman,,1.304481945200508,0.7696270348238203,,,
1044,"Burroughs, Edgar Rice,",1944,teamred | chifantasy | chiscifi,10736,genrescorpus,Land of terror,,1.3440342429106473,0.7406778221353946,,,
1045,"Brackett, Leigh,",1944,chirandom | teamred | chimyst,10733,genrescorpus,No good from a corpse,,1.7026997605051164,0.8318265291707868,,,
1046,"Hughes, Dorothy B.",1944,chifantasy | teamblack | chimyst,10746,genrescorpus,The delicate ape,,1.310039464818558,0.7787741734248285,,,
1047,"Joyce, James,",1944,chirandom | teamred,11081,genrescorpus,Stephen hero,,1.082599381099738,0.6440275011244618,,,
1048,"Walker, Mildred",1944,chirandom | teamred,10761,genrescorpus,Winter wheat,,2.251754385964912,1.0900412549170104,,,
1049,"Lewis, C. S.",1945,chifantasy | teamblack | chiscifi,11778,genrescorpus,That hideous strength,,1.3023131332441216,0.7708245115238037,,,
1050,"Hughes, Dorothy B. 1904- ",1945,hardboiled | teamblack | chimyst,10778,genrescorpus,Dread journey,,1.5100965759438103,0.7331192427955717,,,
1051,"Halliday, Brett,",1945,teamred | chimyst,10774,genrescorpus,Murder is my business,,1.401305257973156,0.7544947860481841,,,
1052,"Orwell, George,",1945,chiutopia | teamblack,11782,genrescorpus,Animal farm,,1.115031503150315,0.7687052700065062,,,
1053,"Stein, Gertrude,",1945,chirandom | teamred,10793,genrescorpus,Wars I have seen,,1.4028040231636696,0.8640355408616592,,,
1054,"Armstrong, Charlotte,",1945,teamred | chimyst,10765,genrescorpus,The innocent flower,,1.6482458151800046,0.7952440747135457,,,
1055,"Koestler, Arthur,",1946,chirandom | teamblack,11809,genrescorpus,Thieves in the night,,1.1307124609707635,0.6652694384653147,,,
1056,"Forester, C. S.",1946,chirandom | teamblack,11803,genrescorpus,Lord Hornblower,,1.1933584388907907,0.6709266856000842,,,
1057,"Taine, John,",1946,teamred | chiscifi | stew,10829,genrescorpus,The time stream,,1.1090723055934515,0.7460958062818038,,,
1058,"Sherman, Harold M.",1946,teamblack | chiscifi | stew,10827,genrescorpus,The green man,,1.1949098621420997,0.6345110141534532,,,
1059,"Stout, Rex,",1946,teamred | det100 | chimyst,10828,genrescorpus,The silent speaker,,1.1572493786246894,0.710017924716192,,,
1060,"Rand, Ayn,",1946,teamred | chiscifi,10181,genrescorpus,Anthem,,2.622920517560074,1.3653370984821744,,,
1061,"Welty, Eudora,",1946,chirandom | teamblack,10835,genrescorpus,Delta Wedding,,1.8549660508447814,0.9022870120952834,,,
1062,"Wellman, Manly Wade,",1946,teamred | chiscifi,10834,genrescorpus,The solar invasion,,1.0422156493681096,0.6234406122235036,,,
1063,"Van Vogt, A. E. 1912-  (A",1946,teamblack | chiscifi | stew,10832,genrescorpus,Slan,,1.1167652859960553,0.6676529841349786,,,
1064,"Busch, Niven,",1946,chirandom | teamblack,10803,genrescorpus,Day of the conquerors,,1.3126244829171134,0.743666513127591,,,
1065,"Cummings, Ray,",1946,teamblack | chiscifi,10808,genrescorpus,The shadow girl,,1.4075077399380804,0.774607843137255,,,
1066,"Peake, Mervyn,",1946,teamblack | pbgothic | stew,PeakeTitusGroan1946,genrescorpus,Titus Groan,,1.5769446417224235,0.857843267872845,,,
1067,"Fair, A. A.",1946,teamred | det100 | chimyst,10814,genrescorpus,Crows can't count,,1.3786929274843331,0.7192789624093208,,,
1068,"Heinlein, Robert A.",1947,chirandom | teamred | chiscifi,10853,genrescorpus,Rocket ship Galileo,,1.241263903927552,0.7664136473902496,,,
1069,"Hartley, L. P.",1947,chirandom | teamblack,11829,genrescorpus,Eustace and Hilda,,1.4551180719375472,0.7928604978863316,,,
1070,"Blunden, Godfrey",1947,chirandom | teamblack,10838,genrescorpus,A Room on the Route,,1.307956186807896,0.7139200446781775,,,
1071,"Robins, Denise,",1947,chirandom | teamred,11836,genrescorpus,More than love,,1.6250818598559267,0.8733821319501672,,,
1072,"Myers, John Myers,",1947,chirandom | teamred,10862,genrescorpus,The wild Yazoo,,1.2094542832679915,0.718020638548376,,,
1073,"Van Vogt, A. E. 1912-2000",1947,teamred | chifantasy,10877,genrescorpus,The book of Ptath,,1.1966140423764022,0.7343710559528818,,,
1074,"Taine, John,",1947,teamred | chiscifi,10874,genrescorpus,The forbidden garden,,1.0333265699502892,0.715608001403755,,,
1075,"Queen, Ellery,",1948,chirandom | det100 | teamblack | chimyst | cozy | stew,10911,genrescorpus,Ten days' wonder,,1.4073657124477323,0.7889655172413793,,,
1076,"Skinner, B. F.",1948,chirandom | chiutopia | teamblack,10916,genrescorpus,Walden Two,,0.951401492236338,0.6201801171635919,,,
1077,"Wilder, Thornton,",1948,chirandom | teamred,10922,genrescorpus,The ides of March,,1.0798812385126537,0.6810953521213238,,,
1078,"Williamson, Jack,",1948,chifantasy | teamblack | chihorror | chiscifi,10923,genrescorpus,Darker than you think,,1.3050025201612903,0.7701357046917697,,,
1079,"Brown, Fredric,",1948,teamred | chimyst,10883,genrescorpus,The dead ringer,,1.765669988925803,0.9512119086587172,,,
1080,"Derleth, August,",1948,teamred | pbgothic | chiscifi,Derleth1948,genrescorpus,Two stories by Derleth,,1.6979269496544915,0.8942377826404084,,,
1081,"Smith, E. E.",1948,teamred | chiscifi,10917,genrescorpus,Skylark three,,0.9979500559075661,0.6657282869356689,,,
1082,"Mitchell, Gladys,",1948,teamblack | chimyst,11860,genrescorpus,The Dancing Druids,,1.4285714285714286,0.8073055488248122,,,
1083,"Christie, Agatha,",1949,chirandom | teamred | chimyst,11877,genrescorpus,Crooked house,,1.360405513156396,0.7563111798042246,,,
1084,"Ferrars, E. X,",1949,chirandom | teamred | chimyst,11882,genrescorpus,The March Hare murders,,1.6605252842022735,0.8439729628238828,,,
1085,"Orwell, George,",1949,teamblack | chiscifi,11096,genrescorpus,Nineteen eighty-four,,1.0515411567562079,0.6591374019774975,,,
1086,"Palmer, Stuart,",1949,chirandom | teamblack | chimyst,10954,genrescorpus,Four lost ladies,,1.297074540349606,0.7406939643711778,,,
1087,"Myers, John Myers,",1949,teamred | chifantasy,10951,genrescorpus,Silverlock,,1.4266673129119813,0.8204754796665089,,,
1088,"Zagat, Arthur Leo,",1949,teamblack | chiscifi,10968,genrescorpus,Seven out of time,,1.2679966124023714,0.7779066396056828,,,
1089,"Stout, Rex,",1949,teamred | det100 | chimyst,10962,genrescorpus,The second confession,,1.3438312894834634,0.8062930908024057,,,
1090,"Wright, S. Fowler,",1949,teamred | chiscifi,11900,genrescorpus,The Amphibians,,1.15993858936151,0.7648570760962692,,,
1091,"Wentworth, Patricia,",1949,chirandom | teamred,11896,genrescorpus,The Catherine-wheel,,1.6748747913188649,0.9084528166056752,,,
1092,"Howard, Robert E.",1950,chifantasy | teamblack,10993,genrescorpus,Conan the conqueror,,1.421702656517011,0.7928608203192037,,,
1093,"Symons, Julian,",1950,teamred | chimyst,11928,genrescorpus,The 31st of February,,1.295817958179582,0.7423390032431001,,,
1094,"Pragnell, Festus,",1950,teamred | chifantasy,11921,genrescorpus,The green man of Graypec,,1.2100515463917525,0.7476290390264373,,,
1095,"Stapledon, Olaf,",1950,teamred | chiscifi,11927,genrescorpus,A man divided,,0.9757004552157467,0.6290630975143403,,,
1096,"Wentworth, Patricia,",1950,chirandom | teamblack | chimyst,11932,genrescorpus,Through the wall,,1.6671684228131796,0.939884676726782,,,
1097,"Phillips, Rog,",1950,teamred | chifantasy | chiscifi | stew,11004,genrescorpus,Worlds within,,1.3884849207295267,0.7984262055082807,,,
1098,"Seton, Anya,",1950,chirandom | teamblack,11007,genrescorpus,Foxfire,,1.3968583130281507,0.7303391053391053,,,
1099,"Lessing, Doris,",1950,chirandom | teamred | chimyst | stew,11098,genrescorpus,The grass is singing,,1.4569700985670504,0.7895196506550218,,,
1100,"Lewis, C. S.",1950,chifantasy | teamblack,11099,genrescorpus,The lion: the witch and t,,2.110051993067591,1.0225487343613617,,,
1101,"Crispin, Edmund,",1950,teamblack | chimyst,11907,genrescorpus,Frequent hearses,,1.031710079275198,0.6134464837839616,,,
1102,"Bentley, E. C.",1950,chifantasy | teamblack,11903,genrescorpus,Elephant's work,,1.2232656770675552,0.7204072974119644,,,
1103,"Castor, Henry,",1950,chirandom | teamred,10202,genrescorpus,The year of the Spaniard,,1.3694899137404062,0.7473434488212326,,,
1104,"Asimov, Isaac,",1950,teamblack | chiscifi | stew,10970,genrescorpus,I: robot,,1.0790793979453692,0.6918202012282765,,,
1105,"Fast, Howard,",1950,chirandom | teamblack,10986,genrescorpus,The proud and the free,,1.7038963117049364,0.9770633807112792,,,
1106,"Coxe, George Harmon,",1950,teamred | chimyst,10983,genrescorpus,The frightened fianc__Î Îâ_ÎæÎâ_e,,1.5248766041461006,0.8189423146868408,,,
1107,"Van Vogt, A. E. 1912-2000",1950,chirandom | teamblack | chiscifi,11013,genrescorpus,The house that stood stil,,1.0826570483919447,0.6387929616839335,,,
1108,"Wylie, Philip,",1951,teamred | chiscifi | stew,20041,genrescorpus,The disappearance,,1.1270595158036314,0.6553746146629138,,,
1109,"Spillane, Mickey,",1951,hardboiled | chimyst | teamred,20032,genrescorpus,The big kill,,1.667849316497965,0.9235345967386513,,,
1110,"Davis, Dorothy Salisbury,",1951,teamblack | chimyst,20008,genrescorpus,A gentle murderer,,1.6980353847823728,0.9712802206717508,,,
1111,"Asimov, Isaac,",1951,teamred | chiscifi,20002,genrescorpus,Foundation,,0.9826671943015434,0.6452974541617201,,,
1112,"Merwin, Sam,",1951,chirandom | teamred | chiscifi,20026,genrescorpus,The house of many worlds,,1.1233950151057401,0.6691149734564759,,,
1113,"MacDonald, John D.",1951,teamblack | chiscifi | stew,20021,genrescorpus,Wine of the dreamers,,1.2336041787579803,0.7931648850016197,,,
1114,"Allingham, Margery,",1952,teamred | chimyst | cozy,23468,genrescorpus,The tiger in the smoke,,1.3238304093567252,0.7910018178145829,,,
1115,"Asimov, Isaac,",1952,chirandom | teamblack | chiscifi | stew,20044,genrescorpus,Foundation and empire,,1.0106200997861725,0.6388177798464044,,,
1116,"Brown, Fredric,",1952,teamred | chimyst | stew,20049,genrescorpus,Deep end,,1.5968022245394509,0.9214285714285714,,,
1117,"Jones, Raymond F.",1952,teamblack | chiscifi,20065,genrescorpus,Son of the stars,,1.3191516064257027,0.7582860985685465,,,
1118,"Spillane, Mickey,",1952,chirandom | hardboiled | teamblack | chimyst | stew,20078,genrescorpus,Kiss me: deadly,,1.7097909556313993,0.9148628048780488,,,
1119,"Vonnegut, Kurt,",1952,chirandom | teamblack | chiscifi | stew,20079,genrescorpus,Player piano,,1.2969482157875767,0.7067220577186547,,,
1120,"Powell, Richard,",1952,chirandom | teamblack | chimyst,20075,genrescorpus,A shot in the dark,,1.4912051342999761,0.8312071509155602,,,
1121,"Malamud, Bernard",1952,chirandom | teamblack,20070,genrescorpus,The natural,,1.5586434748809639,0.8417197884171979,,,
1122,"Lowndes, Robert W,",1953,teamred | chiscifi,20106,genrescorpus,Mystery of the third mine,,1.202573048408199,0.7385603425207385,,,
1123,"Pangborn, Edgar,",1953,chirandom | teamblack | chiscifi | stew,20114,genrescorpus,West of the sun,,1.6386927394531958,0.9373782167573742,,,
1124,"Asimov, Isaac,",1953,chirandom | teamred | chiscifi | stew,20083,genrescorpus,Second foundation,,1.0238130785309048,0.6434051433130792,,,
1125,"Brown, Fredric,",1953,chirandom | teamred | chiscifi | stew,20089,genrescorpus,The lights in the sky are,,1.382198952879581,0.8576471710714626,,,
1126,"Bradbury, Ray,",1953,teamblack | chiscifi | stew,20088,genrescorpus,Fahrenheit 451,,1.8702685723260561,1.0247619047619048,,,
1127,"Goudge, Elizabeth,",1953,chirandom | teamred,23474,genrescorpus,The heart of the family,,1.5891305726425264,0.861255929735569,,,
1128,"Lasswell, Mary,",1953,chirandom | teamred,20102,genrescorpus,Tooner Schooner,,1.7951638065522622,0.8301049233252623,,,
1129,"Foote, Shelby,",1954,chirandom | teamred,20136,genrescorpus,Jordan County,,1.622709013306553,0.8457695769576957,,,
1130,"Heinlein, Robert A.",1954,teamblack | chiscifi | stew,20139,genrescorpus,The star beast,,1.1031070195627157,0.6499665998663995,,,
1131,"Reilly, Helen,",1954,teamblack | chimyst,20162,genrescorpus,Tell her it's murder,,1.5786654244788634,0.859993264859404,,,
1132,"Robbins, Harold,",1954,chirandom | teamblack,20163,genrescorpus,Never leave me,,1.8397120121258053,0.8718621534155515,,,
1133,"Del Rey, Lester,",1954,teamblack | chiscifi,20133,genrescorpus,Step to the stars,,1.2205914809092915,0.7139327627283155,,,
1134,"Matheson, Richard,",1954,teamred | pbgothic | chihorror | chiscifi,20152,genrescorpus,I am legend,,1.639418325568262,0.8488704744993588,,,
1135,"Manfred, Frederick Feikem",1954,chirandom | teamred,20151,genrescorpus,Lord Grizzly,,1.9833333333333334,1.0144122079879427,,,
1136,"Crane, Frances,",1955,teamred | chimyst,20176,genrescorpus,Death in lilac time,,1.5079787234042554,0.8098346388163621,,,
1137,"McCarthy, Mary",1955,chirandom | teamred,20194,genrescorpus,A charmed life,,1.31562135266294,0.7240156573796914,,,
1138,"Stout, Rex,",1955,teamred | chimyst,20205,genrescorpus,Before midnight,,1.317701828091291,0.736388187124314,,,
1139,"MacDonald, John D.",1956,chirandom | teamblack,20240,genrescorpus,You live once,,1.6435803969218308,0.8914608052907994,,,
1140,"Del Rey, Lester,",1956,teamblack | chiscifi,20222,genrescorpus,Mission to the moon,,1.1606013602195442,0.7137627386959533,,,
1141,"Heinlein, Robert A.",1956,chirandom | teamred | chiscifi,20233,genrescorpus,Double star,,1.1713554987212276,0.7410997683795144,,,
1142,"Coxe, George Harmon,",1956,teamblack | chimyst,20218,genrescorpus,Man on a rope,,1.3954288025889967,0.7428723890837018,,,
1143,"Crane, Frances,",1956,teamblack | chimyst,20219,genrescorpus,Horror on the Ruby X,,1.6036159600997506,0.9083624976975502,,,
1144,"Hoyle, Fred,",1957,teamblack | chiscifi,23487,genrescorpus,The black cloud,,0.95173564753004,0.6888549618320611,,,
1145,"Malvern, Gladys,",1957,chirandom | teamblack,20290,genrescorpus,My lady: my love,,1.2183919497857925,0.7541738629821532,,,
1146,"Moore, C. L.",1957,teamred | chiscifi,20293,genrescorpus,Doomsday morning,,1.5617435268883102,0.8424583423501406,,,
1147,"Dick, Philip K,",1957,chirandom | teamblack | chiscifi,20270,genrescorpus,Eye in the sky,,1.2964364276286846,0.6270430906389302,,,
1148,"Taylor, Robert Lewis,",1958,chirandom | teamred,20350,genrescorpus,The travels of Jaimie McP,,1.4389272437599576,0.7992509178720154,,,
1149,"Updike, John,",1958,chirandom | teamblack,20352,genrescorpus,The poorhouse fair,,1.4063976735732462,0.8040028849621349,,,
1150,"MacInnes, Helen,",1958,chirandom | teamblack,20335,genrescorpus,North from Rome,,1.4516887816646562,0.8041759948828071,,,
1151,"Kirkland, Elithe Hamilton",1959,chirandom | teamblack,20380,genrescorpus,Love is a wild assault,,1.2580635030306837,0.7349295634426801,,,
1152,"Gardner, Erle Stanley,",1959,teamred | det100 | chimyst,20371,genrescorpus,The case of the deadly to,,1.14663167104112,0.6641232061603081,,,
1153,"Gantz, Kenneth Franklin,",1959,teamred | chiscifi,20370,genrescorpus,Not in solitude,,1.1445806704056345,0.7828087807458345,,,
1154,"Heinlein, Robert A.",1959,teamblack | chiscifi | stew,20374,genrescorpus,Starship troopers,,1.075825212197422,0.7137370906637605,,,
1155,"Himes, Chester B.",1959,chirandom | hardboiled | chimyst | teamred,21104,genrescorpus,The crazy kill,,1.5842521727850565,0.7621066915443983,,,
1156,"Bloch, Robert,",1959,teamblack | pbgothic,BlochPsycho1959,genrescorpus,Psycho,,1.6035077199820118,0.9461221688400824,,,
1157,"Jackson, Shirley,",1959,teamblack | pbgothic | stew,JacksonHillHouse1959,genrescorpus,The Haunting of Hill House,,1.7551644182124788,0.8526155849793792,,,
1158,"Nin, Anais,",1959,chirandom | teamred,20390,genrescorpus,Children of the albatross,,1.125276112338277,0.7140976701329472,,,
1159,"Stout, Rex,",1959,teamred | chimyst,20393,genrescorpus,Plot it yourself,,1.2799084144247281,0.7595578909222686,,,
1160,"Sheckley, Robert,",1960,teamblack | chiscifi,20427,genrescorpus,Store of infinity,,1.1621199500208246,0.6697999517956134,,,
1161,"Sigal, Clancy,",1960,chirandom | teamblack,20428,genrescorpus,Weekend in Dinlock,,1.4744102359056377,0.8839099140933364,,,
1162,"MacInnes, Helen,",1960,chirandom | teamblack,20414,genrescorpus,Decision at Delphi,,1.5194704652783153,0.8182629987037304,,,
1163,"McBain, Ed,",1960,teamblack | chimyst | stew,20417,genrescorpus,Give the boys a great big,,1.4781466113416322,0.8090588827377957,,,
