,index,author,viaf_author_uri,title,downloads,date,gutenberg_id,genre,source
3809,2516,"Seltzer, Charles Alden",,'Firebrand' Trevison,10,date?,26951,fic,gutenberg
3810,3836,"Seltzer, Charles Alden",,The Ranchman,29,date?,37204,fic,gutenberg
3811,1978,"Service, Robert W. (Robert William)",,The Trail of '98: A Northland Romance,32,date?,22063,fic,gutenberg
3812,3136,"Shaara, Michael",,Conquest Over Time,11,date?,31652,fic,gutenberg
3813,3252,"Shaara, Michael",,The Book,41,date?,32321,fic,gutenberg
3814,3237,"Shaara, Michael",,Wainer,30,date?,32230,fic,gutenberg
3815,4215,"Sharber, Kate Trimble",,"Amazing Grace, Who Proves That Virtue Has Its Silver Lining",10,date?,41581,fic,gutenberg
3816,4095,"Sharber, Kate Trimble",,At the Age of Eve,4,date?,40316,fic,gutenberg
3817,4089,"Sharber, Kate Trimble",,The Annals of Ann,7,date?,40202,fic,gutenberg
3818,4366,"Sharkey, Jack",,Double or Nothing,30,date?,43041,fic,gutenberg
3819,2614,"Sharkey, Jack",,Minor Detail,27,date?,28156,fic,gutenberg
3820,3525,"Sharkey, Jack",,Old Friends Are the Best,25,date?,33871,fic,gutenberg
3821,2503,"Sharkey, Jack",,The Dope on Mars,31,date?,26843,fic,gutenberg
3822,2967,"Sharp, Evelyn",,All the Way to Fairyland: Fairy Stories,28,date?,30400,fic,gutenberg
3823,4197,"Sharp, Evelyn",,At the Relton Arms,4,date?,41403,fic,gutenberg
3824,4292,"Sharp, Evelyn",,The Making of a Prig,9,date?,42153,fic,gutenberg
3825,3418,"Sharp, Evelyn",,The Youngest Girl in the School,9,date?,32992,fic,gutenberg
3826,3382,"Shaver, Richard S.",,Daughter of the Night,24,date?,32822,fic,gutenberg
3827,3316,"Shaver, Richard S.",,Of Stegner's Folly,16,date?,32582,fic,gutenberg
3828,2889,"Shaver, Richard S.",,The Big Tomorrow,29,date?,29931,fic,gutenberg
3829,3377,"Shaver, Richard S.",,The Dark Goddess,33,date?,32784,fic,gutenberg
3830,2115,"Shaw, Larry T.",,Stairway to the Stars,28,date?,23159,fic,gutenberg
3831,2756,"Shea, Robert",,Mutineer,29,date?,29196,fic,gutenberg
3832,2601,"Shea, Robert",,Resurrection,34,date?,28031,fic,gutenberg
3833,2718,"Shea, Robert",,Shaman,53,date?,28976,fic,gutenberg
3834,3151,"Shea, Robert",,Star Performer,23,date?,31736,fic,gutenberg
3835,2638,"Shea, Robert",,The Helpful Robots,40,date?,28438,fic,gutenberg
3836,2655,"Shea, Robert",,The Saracen: Land of the Infidel,61,date?,28515,fic,gutenberg
3837,2656,"Shea, Robert",,The Saracen: The Holy War,42,date?,28516,fic,gutenberg
3838,3524,"Sheckley, Robert",,Ask a Foolish Question,174,date?,33854,fic,gutenberg
3839,926,"Sheckley, Robert",,Bad Medicine,65,date?,9055,fic,gutenberg
3840,927,"Sheckley, Robert",,Bad Medicine,11,date?,9056,fic,gutenberg
3841,2801,"Sheckley, Robert",,Beside Still Waters,58,date?,29446,fic,gutenberg
3842,2806,"Sheckley, Robert",,Cost of Living,80,date?,29458,fic,gutenberg
3843,2882,"Sheckley, Robert",,Death Wish,62,date?,29876,fic,gutenberg
3844,3189,"Sheckley, Robert",,Diplomatic Immunity,73,date?,32040,fic,gutenberg
3845,2812,"Sheckley, Robert",,Forever,38,date?,29487,fic,gutenberg
3846,3260,"Sheckley, Robert",,Keep Your Shape,52,date?,32346,fic,gutenberg
3847,3190,"Sheckley, Robert",,One Man's Poison,47,date?,32041,fic,gutenberg
3848,2800,"Sheckley, Robert",,The Hour of Battle,62,date?,29445,fic,gutenberg
3849,2818,"Sheckley, Robert",,The Leech,50,date?,29525,fic,gutenberg
3850,1893,"Sheckley, Robert",,The Status Civilization,83,date?,20919,fic,gutenberg
3851,2821,"Sheckley, Robert",,Warrior Race,72,date?,29548,fic,gutenberg
3852,2828,"Sheckley, Robert",,Watchbird,118,date?,29579,fic,gutenberg
3853,2913,"Shedd, George C. (George Clifford)",,In the Shadow of the Hills,2,date?,30037,fic,gutenberg
3854,1557,"Shedd, George C. (George Clifford)",,The Iron Furrow,9,date?,17088,fic,gutenberg
3855,3979,"Sheets, Emily Churchill Thompson",,In Kali's Country: Tales from Sunny India,29,date?,38881,fic,gutenberg
3856,3258,"Sheldon, Walter J.",,Brink of Madness,17,date?,32339,fic,gutenberg
3857,2749,"Sheldon, Walter J.",,Houlihan's Equation,10,date?,29168,fic,gutenberg
3858,3148,"Sheldon, Walter J.",,Jimsy and the Monsters,12,date?,31716,fic,gutenberg
3859,2715,"Sheldon, Walter J.",,This is Klon Calling,13,date?,28954,fic,gutenberg
3860,2703,"Sheldon, Walter J.",,Two Plus Two Makes Crazy,9,date?,28894,fic,gutenberg
3861,4388,"Sheppard, W. Crispin (William Crispin)",,Don Hale with the Flying Squadron,1,date?,43344,fic,gutenberg
3862,4501,"Sherman, Charles",,He Comes Up Smiling,4,date?,45136,fic,gutenberg
3863,4585,"Sherman, Harold M. (Harold Morrow)",,"Down the Ice, and Other Winter Sports Stories",5,date?,46366,fic,gutenberg
3864,2856,"Sherman, Harold M. (Harold Morrow)",,Interference and Other Football Stories,1,date?,29705,fic,gutenberg
3865,2470,"Sherman, Harold M. (Harold Morrow)",,Over the Line,7,date?,26532,fic,gutenberg
3866,3447,"Sherman, Harold M. (Harold Morrow)",,Tahara Among African Tribes,5,date?,33233,fic,gutenberg
3867,3398,"Sherred, T. L.",,Cue for Quiet,17,date?,32889,fic,gutenberg
3868,2681,"Sherwood, Elmer",,Ted Marsh on an Important Mission,4,date?,28769,fic,gutenberg
3869,1047,"Shiel, M. P. (Matthew Phipps)",,Prince Zaleski,25,date?,10709,fic,gutenberg
3870,4249,"Shiel, M. P. (Matthew Phipps)",,The Last Miracle,14,date?,41794,fic,gutenberg
3871,782,"Shiel, M. P. (Matthew Phipps)",,The Lord of the Sea,19,date?,6993,fic,gutenberg
3872,1093,"Shiel, M. P. (Matthew Phipps)",,The Purple Cloud,230,date?,11229,fic,gutenberg
3873,945,"Shorter, Dora Sigerson",,The Story and Song of Black Roderick,5,date?,9483,fic,gutenberg
3874,1612,"Silberrad, Una Lucy",,The Good Comrade,7,date?,18060,fic,gutenberg
3875,2373,"Silverberg, Robert",,Postmark Ganymede,66,date?,25629,fic,gutenberg
3876,2560,"Silverberg, Robert",,Starman's Quest,117,date?,27444,fic,gutenberg
3877,2328,"Silverberg, Robert",,The Happy Unfortunate,55,date?,25035,fic,gutenberg
3878,2371,"Silverberg, Robert",,The Hunted Heroes,57,date?,25627,fic,gutenberg
3879,2617,"Simak, Clifford D.",,Empire,136,date?,28215,fic,gutenberg
3880,2523,"Simak, Clifford D.",,Hellhounds of the Cosmos,105,date?,27013,fic,gutenberg
3881,1994,"Simak, Clifford D.",,Project Mastodon,109,date?,22216,fic,gutenberg
3882,3185,"Simak, Clifford D.",,The World That Couldn't Be,109,date?,32026,fic,gutenberg
3883,1092,"Sinclair, Bertrand W.",,Big Timber: A Story of the Northwest,12,date?,11223,fic,gutenberg
3884,1506,"Sinclair, Bertrand W.",,Burned Bridges,10,date?,16553,fic,gutenberg
3885,1766,"Sinclair, Bertrand W.",,North of Fifty-Three,8,date?,19510,fic,gutenberg
3886,1505,"Sinclair, Bertrand W.",,Poor Man's Rock,12,date?,16541,fic,gutenberg
3887,1657,"Sinclair, Bertrand W.",,Raw Gold: A Novel,23,date?,18563,fic,gutenberg
3888,1622,"Sinclair, Bertrand W.",,The Hidden Places,19,date?,18150,fic,gutenberg
3889,3645,"Sinclair, Bertrand W.",,The Land of Frozen Suns: A Novel,7,date?,35031,fic,gutenberg
3890,647,"Sinclair, Upton",,100%: the Story of a Patriot,82,date?,5776,fic,gutenberg
3891,3750,"Sinclair, Upton",,A Cadet's Honor: Mark Mallory's Heroism,24,date?,36099,fic,gutenberg
3892,4021,"Sinclair, Upton",,A Captain of Industry: Being the Story of a Civilized Man,22,date?,39516,fic,gutenberg
3893,2302,"Sinclair, Upton",,"A Prisoner of Morro; Or, In the Hands of the Enemy",44,date?,24770,fic,gutenberg
3894,632,"Sinclair, Upton",,Jimmie Higgins,24,date?,5677,fic,gutenberg
3895,817,"Sinclair, Upton",,King Coal : a Novel,77,date?,7522,fic,gutenberg
3896,518,"Sinclair, Upton",,King Midas: a Romance,16,date?,4923,fic,gutenberg
3897,675,"Sinclair, Upton",,Love's Pilgrimage: A Novel,18,date?,5964,fic,gutenberg
3898,3751,"Sinclair, Upton",,On Guard: Mark Mallory's Celebration,12,date?,36101,fic,gutenberg
3899,672,"Sinclair, Upton",,Samuel the Seeker,22,date?,5961,fic,gutenberg
3900,657,"Sinclair, Upton",,Sylvia's Marriage: A Novel,14,date?,5807,fic,gutenberg
3901,819,"Sinclair, Upton",,"The Journal of Arthur Stirling : (""The Valley of the Shadow"")",11,date?,7774,fic,gutenberg
3902,23,"Sinclair, Upton",,The Jungle,2385,date?,140,fic,gutenberg
3903,740,"Sinclair, Upton",,The Jungle,29,date?,6556,fic,gutenberg
3904,623,"Sinclair, Upton",,The Metropolis,86,date?,5421,fic,gutenberg
3905,658,"Sinclair, Upton",,The Moneychangers,78,date?,5829,fic,gutenberg
3906,646,"Sinclair, Upton",,They Call Me Carpenter: A Tale of the Second Coming,31,date?,5774,fic,gutenberg
3907,4385,"Sindelar, Joseph C. (Joseph Charles)",,Father Thrift and His Animal Friends,10,date?,43287,fic,gutenberg
3908,4589,"Singmaster, Elsie",,Basil Everman,5,date?,46405,fic,gutenberg
3909,4715,"Singmaster, Elsie",,When Sarah Saved the Day,5,date?,52257,fic,gutenberg
3910,4646,"Singmaster, Elsie",,When Sarah Went to School,9,date?,47614,fic,gutenberg
3911,2754,"Slesar, Henry",,Dream Town,31,date?,29193,fic,gutenberg
3912,3039,"Slesar, Henry",,Heart,25,date?,30885,fic,gutenberg
3913,2612,"Slesar, Henry",,"My Father, the Cat",37,date?,28119,fic,gutenberg
3914,2600,"Slesar, Henry",,Reluctant Genius,25,date?,28030,fic,gutenberg
3915,2338,"Slesar, Henry",,The Delegate from Venus,34,date?,25086,fic,gutenberg
3916,2429,"Slesar, Henry",,The Success Machine,26,date?,26168,fic,gutenberg
3917,2805,"Sloat, Edwin K.",,Loot of the Void,24,date?,29457,fic,gutenberg
3918,2855,"Sloat, Edwin K.",,The Space Rover,36,date?,29702,fic,gutenberg
3919,1903,"Smith, E. E. (Edward Elmer)",,Skylark Three,184,date?,21051,fic,gutenberg
3920,1886,"Smith, E. E. (Edward Elmer)",,Spacehounds of IPC,195,date?,20857,fic,gutenberg
3921,1942,"Smith, E. E. (Edward Elmer)",,Subspace Survivors,112,date?,21647,fic,gutenberg
3922,1891,"Smith, E. E. (Edward Elmer)",,The Galaxy Primes,211,date?,20898,fic,gutenberg
3923,1888,"Smith, E. E. (Edward Elmer)",,The Skylark of Space,242,date?,20869,fic,gutenberg
3924,2060,"Smith, E. E. (Edward Elmer)",,The Vortex Blaster,136,date?,22629,fic,gutenberg
3925,1876,"Smith, E. E. (Edward Elmer)",,Triplanetary,173,date?,20782,fic,gutenberg
3926,3351,"Smith, E. E. (Edward Elmer)",,Triplanetary,531,date?,32706,fic,gutenberg
3927,3822,"Smith, Elliott",,The Land of Lure: A Story of the Columbia River Basin,8,date?,36999,fic,gutenberg
3928,3143,"Smith, Evelyn E.",,Collector's Item,41,date?,31686,fic,gutenberg
3929,3134,"Smith, Evelyn E.",,Helpfully Yours,28,date?,31644,fic,gutenberg
3930,3135,"Smith, Evelyn E.",,My Fair Planet,31,date?,31648,fic,gutenberg
3931,3141,"Smith, Evelyn E.",,Once a Greech,29,date?,31664,fic,gutenberg
3932,2110,"Smith, Evelyn E.",,The Blue Tower,53,date?,23104,fic,gutenberg
3933,2742,"Smith, Evelyn E.",,The Doorway,35,date?,29138,fic,gutenberg
3934,2872,"Smith, Evelyn E.",,The Most Sentimental Man,23,date?,29791,fic,gutenberg
3935,3120,"Smith, Evelyn E.",,The Venus Trap,37,date?,31583,fic,gutenberg
3936,3133,"Smith, Evelyn E.",,The Vilbar Party,22,date?,31626,fic,gutenberg
3937,2492,"Smith, F. Berkeley (Frank Berkeley)",,A Village of Vagabonds,2,date?,26678,fic,gutenberg
3938,1238,"Smith, F. Berkeley (Frank Berkeley)",,The Lady of Big Shanty,8,date?,12989,fic,gutenberg
3939,1536,"Smith, F. Clifford (Frank Clifford)",,A Lover in Homespun: And Other Stories,3,date?,16860,fic,gutenberg
3940,2701,"Smith, George H. (George Henry)",,Benefactor,13,date?,28892,fic,gutenberg
3941,3113,"Smith, George H. (George Henry)",,"Narakan Rifles, About Face!",5,date?,31519,fic,gutenberg
3942,3347,"Smith, George H. (George Henry)",,The Ordeal of Colonel Johns,21,date?,32688,fic,gutenberg
3943,1845,"Smith, George O. (George Oliver)",,Highways in Hiding,32,date?,20519,fic,gutenberg
3944,2198,"Smith, George O. (George Oliver)",,History Repeats,20,date?,23884,fic,gutenberg
3945,2203,"Smith, George O. (George Oliver)",,Instinct,23,date?,23931,fic,gutenberg
3946,1802,"Smith, George O. (George Oliver)",,Stop Look and Dig,23,date?,19963,fic,gutenberg
3947,2154,"Smith, George O. (George Oliver)",,The Big Fix,22,date?,23599,fic,gutenberg
3948,1660,"Smith, George O. (George Oliver)",,"The Fourth ""R""",42,date?,18602,fic,gutenberg
3949,4454,"Smith, Harry James",,Cape Breton Tales,8,date?,44257,fic,gutenberg
3950,304,"Smith, Jewell Ellen",,Great Jehoshaphat and Gully Dirt!,3,date?,2357,fic,gutenberg
3951,1017,"Smith, Laura Rountree",,Snubby Nose and Tippy Toes,2,date?,10329,fic,gutenberg
3952,4229,"Smith, Logan Pearsall",,"The Youth of Parnassus, and Other Stories",7,date?,41682,fic,gutenberg
3953,2707,"Smith, Richard Rein",,Compatible,10,date?,28922,fic,gutenberg
3954,2768,"Smith, Richard Rein",,No Hiding Place,14,date?,29272,fic,gutenberg
3955,4102,"Smith, Ruel Perley",,"Jack Harvey's Adventures; or, The Rival Campers Among the Oyster Pirates",9,date?,40396,fic,gutenberg
3956,4116,"Smith, Ruel Perley",,"The Rival Campers Afloat; or, The Prize Yacht Viking",6,date?,40547,fic,gutenberg
3957,2651,"Smith, Ruel Perley",,"The Rival Campers Ashore; or, The Mystery of the Mill",2,date?,28504,fic,gutenberg
3958,4117,"Smith, Ruel Perley",,"The Rival Campers; Or, The Adventures of Henry Burns",2,date?,40548,fic,gutenberg
3959,1515,"Smith, Thorne",,Biltmore Oswald: The Diary of a Hapless Recruit,43,date?,16634,fic,gutenberg
3960,953,"Smith, Winchell",,The Fortune Hunter,12,date?,9747,fic,gutenberg
3961,4338,"Smyth, Clifford",,The Gilded Man: A Romance of the Andes,7,date?,42699,fic,gutenberg
3962,3577,"Snaith, J. C. (John Collis)",,Mrs. Fitz,3,date?,34398,fic,gutenberg
3963,3920,"Snaith, J. C. (John Collis)",,The Sailor,12,date?,38186,fic,gutenberg
3964,3620,"Snaith, J. C. (John Collis)",,The Wayfarers,3,date?,34776,fic,gutenberg
3965,4465,"Snell, Roy J. (Roy Judson)",,A Ticket to Adventure: A Mystery Story for Girls,9,date?,44353,fic,gutenberg
3966,1750,"Snell, Roy J. (Roy Judson)",,Curlie Carson Listens In,5,date?,19351,fic,gutenberg
3967,4341,"Snell, Roy J. (Roy Judson)",,Forbidden Cargoes,6,date?,42728,fic,gutenberg
3968,4528,"Snell, Roy J. (Roy Judson)",,Green Eyes,5,date?,45557,fic,gutenberg
3969,4611,"Snell, Roy J. (Roy Judson)",,Gypsy Flight: A Mystery Story for Girls,10,date?,46814,fic,gutenberg
3970,4456,"Snell, Roy J. (Roy Judson)",,Hour of Enchantment: A Mystery Story for Girls,14,date?,44299,fic,gutenberg
3971,4380,"Snell, Roy J. (Roy Judson)",,Johnny Longbow,5,date?,43230,fic,gutenberg
3972,2271,"Snell, Roy J. (Roy Judson)",,Little White Fox and his Arctic Friends,3,date?,24489,fic,gutenberg
3973,1038,"Snell, Roy J. (Roy Judson)",,Lost in the Air,9,date?,10599,fic,gutenberg
3974,4416,"Snell, Roy J. (Roy Judson)",,Mystery Wings: A Mystery Story for Boys,12,date?,43904,fic,gutenberg
3975,4668,"Snell, Roy J. (Roy Judson)",,Norma Kent of the WACS,10,date?,48599,fic,gutenberg
3976,4498,"Snell, Roy J. (Roy Judson)",,"On the Yukon Trail: Radio-Phone Boys Series, #2",5,date?,45029,fic,gutenberg
3977,4429,"Snell, Roy J. (Roy Judson)",,Red Dynamite: A Mystery Story for Boys,7,date?,44111,fic,gutenberg
3978,4389,"Snell, Roy J. (Roy Judson)",,Riddle of the Storm: A Mystery Story for Boys,12,date?,43362,fic,gutenberg
3979,4488,"Snell, Roy J. (Roy Judson)",,Sally Scott of the WAVES,18,date?,44813,fic,gutenberg
3980,4489,"Snell, Roy J. (Roy Judson)",,Sign of the Green Arrow: A Mystery Story,10,date?,44824,fic,gutenberg
3981,4659,"Snell, Roy J. (Roy Judson)",,Sparky Ames of the Ferry Command,14,date?,47793,fic,gutenberg
3982,4383,"Snell, Roy J. (Roy Judson)",,The Arrow of Fire: A Mystery Story for Boys,8,date?,43263,fic,gutenberg
3983,1931,"Snell, Roy J. (Roy Judson)",,The Blue Envelope,5,date?,21539,fic,gutenberg
3984,4237,"Snell, Roy J. (Roy Judson)",,The Crimson Flash,10,date?,41721,fic,gutenberg
3985,4266,"Snell, Roy J. (Roy Judson)",,The Crimson Thread: An Adventure Story for Girls,6,date?,41909,fic,gutenberg
3986,4279,"Snell, Roy J. (Roy Judson)",,The Cruise of the O Moo,9,date?,42040,fic,gutenberg
3987,4427,"Snell, Roy J. (Roy Judson)",,The Crystal Ball: A Mystery Story for Girls,11,date?,44062,fic,gutenberg
3988,4343,"Snell, Roy J. (Roy Judson)",,The Firebug,4,date?,42755,fic,gutenberg
3989,4413,"Snell, Roy J. (Roy Judson)",,The Galloping Ghost: A Mystery Story for Boys,16,date?,43853,fic,gutenberg
3990,4290,"Snell, Roy J. (Roy Judson)",,The Magic Curtain: A Mystery Story for Girls,8,date?,42137,fic,gutenberg
3991,4455,"Snell, Roy J. (Roy Judson)",,The Phantom Violin: A Mystery Story for Girls,14,date?,44294,fic,gutenberg
3992,4277,"Snell, Roy J. (Roy Judson)",,The Purple Flame: A Mystery Story for Girls,7,date?,42016,fic,gutenberg
3993,4335,"Snell, Roy J. (Roy Judson)",,The Red Lure,7,date?,42688,fic,gutenberg
3994,4376,"Snell, Roy J. (Roy Judson)",,The Rope of Gold: A Mystery Story for Boys,10,date?,43102,fic,gutenberg
3995,4255,"Snell, Roy J. (Roy Judson)",,The Secret Mark: An Adventure Story for Girls,8,date?,41837,fic,gutenberg
3996,4464,"Snell, Roy J. (Roy Judson)",,The Shadow Passes: A Mystery Story for Boys,10,date?,44352,fic,gutenberg
3997,4245,"Snell, Roy J. (Roy Judson)",,The Silent Alarm,12,date?,41772,fic,gutenberg
3998,4491,"Snell, Roy J. (Roy Judson)",,Third Warning: A Mystery Story for Girls,13,date?,44873,fic,gutenberg
3999,4405,"Snell, Roy J. (Roy Judson)",,"Whispers at Dawn; Or, The Eye",7,date?,43677,fic,gutenberg
4000,4236,"Snell, Roy J. (Roy Judson)",,White Fire,14,date?,41719,fic,gutenberg
4001,4677,"Snell, Roy J. (Roy Judson)",,Wings over England,31,date?,49131,fic,gutenberg
4002,4382,"Snell, Roy J. (Roy Judson)",,Witches Cove: A Mystery Story for Girls,23,date?,43256,fic,gutenberg
4003,3174,"Sohl, Jerry",,Brknk's Bounty,13,date?,31964,fic,gutenberg
4004,3196,"Sohl, Jerry",,The Hand,16,date?,32055,fic,gutenberg
4005,3255,"Sohl, Jerry",,The Seventh Order,18,date?,32327,fic,gutenberg
4006,3092,"Sohl, Jerry",,The Ultroom Error,8,date?,31357,fic,gutenberg
4007,3340,"South, Clark",,The Time Mirror,11,date?,32670,fic,gutenberg
4008,2589,"Souvestre, Pierre",,Fant?mas,130,date?,27794,fic,gutenberg
4009,2628,"Souvestre, Pierre",,Messengers of Evil: Being a Further Account of the Lures and Devices of Fant?mas,37,date?,28333,fic,gutenberg
4010,2990,"Souvestre, Pierre",,"The Exploits of Juve: Being the Second of the Series of the ""Fant?mas"" Detective Tales",36,date?,30586,fic,gutenberg
4011,3740,"Spalding, Henry S. (Henry Stanislaus)",,The Cave by the Beech Fork: A Story of Kentucky?1815,0,date?,36042,fic,gutenberg
4012,2694,"Spears, Raymond S. (Raymond Smiley)",,The River Prophet,10,date?,28848,fic,gutenberg
4013,3797,"Speed, Nell",,A House Party with the Tucker Twins,24,date?,36671,fic,gutenberg
4014,3737,"Speed, Nell",,At Boarding School with the Tucker Twins,21,date?,36018,fic,gutenberg
4015,3749,"Speed, Nell",,Back at School with the Tucker Twins,14,date?,36089,fic,gutenberg
4016,3806,"Speed, Nell",,Molly Brown of Kentucky,16,date?,36736,fic,gutenberg
4017,3805,"Speed, Nell",,Molly Brown's College Friends,10,date?,36733,fic,gutenberg
4018,3800,"Speed, Nell",,Molly Brown's Freshman Days,16,date?,36684,fic,gutenberg
4019,3803,"Speed, Nell",,Molly Brown's Junior Days,15,date?,36717,fic,gutenberg
4020,1861,"Speed, Nell",,Molly Brown's Orchard Home,13,date?,20632,fic,gutenberg
4021,3765,"Speed, Nell",,Molly Brown's Post-Graduate Days,12,date?,36230,fic,gutenberg
4022,2314,"Speed, Nell",,Molly Brown's Senior Days,18,date?,24903,fic,gutenberg
4023,3288,"Speed, Nell",,Molly Brown's Sophomore Days,10,date?,32453,fic,gutenberg
4024,4086,"Speed, Nell",,The Carter Girls,14,date?,40177,fic,gutenberg
4025,4087,"Speed, Nell",,The Carter Girls' Mysterious Neighbors,13,date?,40178,fic,gutenberg
4026,4088,"Speed, Nell",,The Carter Girls' Week-End Camp,11,date?,40179,fic,gutenberg
4027,3798,"Speed, Nell",,Tripping with the Tucker Twins,12,date?,36672,fic,gutenberg
4028,3742,"Speed, Nell",,Vacation with the Tucker Twins,18,date?,36046,fic,gutenberg
4029,3010,"Spinrad, Norman",,Subjectivity,10,date?,30722,fic,gutenberg
4030,1584,"Springer, Norman",,The Blood Ship,7,date?,17414,fic,gutenberg
4031,4253,"Standish, Burt L.",,"Dick Merriwell Abroad; Or, The Ban of the Terrible Ten",3,date?,41827,fic,gutenberg
4032,4261,"Standish, Burt L.",,"Dick Merriwell's Pranks; Or, Lively Times in the Orient",4,date?,41879,fic,gutenberg
4033,4260,"Standish, Burt L.",,"Dick Merriwell's Trap; Or, The Chap Who Bungled",4,date?,41866,fic,gutenberg
4034,2021,"Standish, Burt L.",,Frank Merriwell Down South,7,date?,22424,fic,gutenberg
4035,1078,"Standish, Burt L.",,"Frank Merriwell at Yale; Or, Freshman Against Freshman",30,date?,11115,fic,gutenberg
4036,3935,"Standish, Burt L.",,"Frank Merriwell's Alarm; Or, Doing His Best",4,date?,38429,fic,gutenberg
4037,4273,"Standish, Burt L.",,"Frank Merriwell's Athletes; Or, The Boys Who Won",2,date?,41996,fic,gutenberg
4038,4011,"Standish, Burt L.",,"Frank Merriwell's Backers; Or, The Pride of His Friends",10,date?,39433,fic,gutenberg
4039,2053,"Standish, Burt L.",,Frank Merriwell's Bravery,16,date?,22571,fic,gutenberg
4040,4280,"Standish, Burt L.",,"Frank Merriwell's Champions; Or, All in the Game",3,date?,42049,fic,gutenberg
4041,1765,"Standish, Burt L.",,Frank Merriwell's Chums,6,date?,19502,fic,gutenberg
4042,2002,"Standish, Burt L.",,Frank Merriwell's Cruise,4,date?,22265,fic,gutenberg
4043,3952,"Standish, Burt L.",,"Frank Merriwell's New Comedian; Or, The Rise of a Star",12,date?,38610,fic,gutenberg
4044,1059,"Standish, Burt L.",,"Frank Merriwell's Nobility; Or, The Tragedy of the Ocean Tramp",6,date?,10904,fic,gutenberg
4045,2077,"Standish, Burt L.",,"Frank Merriwell's Pursuit; Or, How to Win",5,date?,22874,fic,gutenberg
4046,1966,"Standish, Burt L.",,Frank Merriwell's Races,5,date?,21958,fic,gutenberg
4047,3660,"Standish, Burt L.",,Frank Merriwell's Return to Yale,2,date?,35127,fic,gutenberg
4048,1754,"Standish, Burt L.",,Frank Merriwell's Reward,5,date?,19402,fic,gutenberg
4049,4091,"Standish, Burt L.",,"Frank Merriwell's Triumph; Or, The Disappearance of Felicia",2,date?,40262,fic,gutenberg
4050,1794,"Standish, Burt L.",,"Frank Merriwell, Junior's, Golden Trail; Or, The Fugitive Professor",7,date?,19867,fic,gutenberg
4051,3556,"Standish, Burt L.",,Lefty Locke Pitcher-Manager,4,date?,34100,fic,gutenberg
4052,2222,"Standish, Burt L.",,"Owen Clancy's Happy Trail; Or, The Motor Wizard in California",11,date?,24102,fic,gutenberg
4053,3277,"Stangland, Arthur G.",,The Black Tide,11,date?,32412,fic,gutenberg
4054,3123,"Stangland, Arthur G.",,The House from Nowhere,4,date?,31588,fic,gutenberg
4055,2727,"Starzl, Roman Frederick",,In the Orbit of Saturn,42,date?,29038,fic,gutenberg
4056,2799,"Starzl, Roman Frederick",,The Martian Cabal,28,date?,29437,fic,gutenberg
4057,4171,"Starzl, Roman Frederick",,The Metal Moon,25,date?,41084,fic,gutenberg
4058,382,"Stead, Robert J. C.",,Dennison Grant: A Novel of To-day,7,date?,3264,fic,gutenberg
4059,3687,"Stead, Robert J. C.",,Neighbours,4,date?,35478,fic,gutenberg
4060,3724,"Stead, Robert J. C.",,The Bail Jumper,4,date?,35836,fic,gutenberg
4061,1740,"Stead, Robert J. C.",,The Cow Puncher,6,date?,19173,fic,gutenberg
4062,2663,"Stead, Robert J. C.",,The Homesteaders: A Novel of the Canadian West,9,date?,28579,fic,gutenberg
4063,3467,"Stein, Gertrude",,Geography and Plays,151,date?,33403,fic,gutenberg
4064,1447,"Stein, Gertrude",,Matisse Picasso and Gertrude Stein: With Two Shorter Stories,58,date?,15600,fic,gutenberg
4065,1422,"Stein, Gertrude",,"Three Lives: Stories of The Good Anna, Melanctha and The Gentle Lena",109,date?,15408,fic,gutenberg
4066,1176,"Stellman, Louis J. (Louis John)",,Port O' Gold: A History-Romance of the San Francisco Argonauts,28,date?,12560,fic,gutenberg
4067,1814,"Stephens, James",,Here are Ladies,14,date?,20127,fic,gutenberg
4068,2299,"Stephens, James",,"Mary, Mary",23,date?,24742,fic,gutenberg
4069,210,"Stephens, James",,The Crock of Gold,72,date?,1605,fic,gutenberg
4070,4597,"Stephens, James",,The Demi-gods,30,date?,46558,fic,gutenberg
4071,3607,"Stephens, Robert Neilson",,A Gentleman Player; His Adventures on a Secret Mission for Queen Elizabeth,5,date?,34650,fic,gutenberg
4072,985,"Stephens, Robert Neilson",,An Enemy to the King: From the Recently Discovered Memoirs of the Sieur de la Tournoire,9,date?,9965,fic,gutenberg
4073,4655,"Stephens, Robert Neilson",,"Captain Ravenshaw; Or, The Maid of Cheapside. A Romance of Elizabethan London",24,date?,47738,fic,gutenberg
4074,1434,"Stephens, Robert Neilson",,"Philip Winwood: A Sketch of the Domestic History of an American Captain in the War of Independence; Embracing Events that Occurred between and during the Years 1763 and 1786, in New York and London: written by His Enemy in War, Herbert Russell, Lieutenant in the Loyalist Forces.",10,date?,15506,fic,gutenberg
4075,908,"Stephens, Robert Neilson",,Tales from Bohemia,22,date?,8869,fic,gutenberg
4076,2971,"Stephens, Robert Neilson",,"The Bright Face of Danger: Being an Account of Some Adventures of Henri de Launay, Son of the Sieur de la Tournoire",10,date?,30417,fic,gutenberg
4077,2991,"Stephens, Robert Neilson",,The Continental Dragoon: A Love Story of Philipse Manor-House in 1778,9,date?,30589,fic,gutenberg
4078,935,"Stephens, Robert Neilson",,The Mystery of Murray Davenport: A Story of New York at the Present Day,3,date?,9185,fic,gutenberg
