author,date,genre,gutenberg_id,source,title,viaf_author_uri
"London, Jack,",1912,teamblack | anatscifi | stew,mdp.39015001553547,genrescorpus,The scarlet plague,
"Gowans, Adam L.",1912,teamblack | locghost,ien.35556027278860,genrescorpus,Famous ghost-stories by E,
"Ford, Ford Madox,",1913,teamblack | random,uc1.b4095602,genrescorpus,Mr. Fleight,
"Abbott, Eleanor Hallowell",1913,teamblack | random,uc1.b3123600,genrescorpus,The white linen nurse,
"Carson, James.",1913,teamblack | locdetmyst | stew,mdp.39015085433426,genrescorpus,The saddle boys of the Ro,
"Rinehart, Mary Roberts,",1913,det100 | teamblack,nyp.33433076053762,genrescorpus,The case of Jennie Brice,
"Beresford, J. D.",1913,teamred | anatscifi,mdp.39015031332862,genrescorpus,Goslings,
"Sinclair, May.",1913,teamred | random,mdp.39015048759016,genrescorpus,The combined maze,
"Aldridge, Janet.",1913,teamred | locghost,mdp.39076002657265,genrescorpus,The Meadow-Brook girls un,
"Green, Anna Katharine,",1913,det100 | teamblack,uc2.ark+=13960=t3222sk2s,genrescorpus,"Room number 3, and other ",
"Knight, Arthur Lee.",1913,teamred | random,inu.30000118528748,genrescorpus,Told in the Indian twilig,
"Emerson, Alice B.",1913,teamblack | locdetmyst | juvenile | drop,mdp.39015083943665,genrescorpus,Ruth Fielding at Briarwoo,
"Reeve, Arthur B.",1913,teamred | det100,uc2.ark+=13960=t8z89353s,genrescorpus,"Constance Dunlap, woman d",
"Leblanc, Maurice,",1913,teamred | det100,uva.x000429691,genrescorpus,The confessions of Ars’__’_Î_ne,
"Daviess, Maria Thompson.",1913,teamblack | random,uc2.ark+=13960=t5x63bm4w,genrescorpus,The tinder-box,
"Cullum, Ridgwell,",1914,teamred | random,uva.x000315604,genrescorpus,The way of the strong;,
"Bell, J. J.",1914,teamblack | random,uc2.ark+=13960=t1bk18j97,genrescorpus,The misadventures of Jose,
"Reeve, Arthur B.",1914,teamred | det100,nyp.33433076047871,genrescorpus,The dream doctor,
"Locke, William John,",1914,teamblack | random,nyp.33433074879481,genrescorpus,The fortunate youth,
"Bramah, Ernest,",1914,det100 | teamblack,mdp.39015000613680,genrescorpus,Max Carrados,
"Seymour, St. John D.",1914,teamred | locghost,inu.39000005852087,genrescorpus,True Irish ghost stories,
"Vance, Louis Joseph,",1914,det100 | teamblack,uc2.ark+=13960=t1zc7v45r,genrescorpus,The lone wolf,
"Ostrander, Isabel,",1915,teamred | det100 | stew,nyp.33433075749287,genrescorpus,At one-thirty,
"Bianchi, Martha Dickinson",1915,teamred | random,nyp.33433074841895,genrescorpus,The Kiss of Apollo,
"Cresswell, Clarice M.",1915,teamred | random,nyp.33433074949615,genrescorpus,The making and breaking o,
"Fowler, Ellen Thorneycrof",1915,teamred | random,nyp.33433075741243,genrescorpus,Ten degrees backward,
"Seaman, Augusta Huiell,",1915,teamblack | locdetmyst | juvenile | drop,mdp.39076002286230,genrescorpus,The boarded-up house,
"Rockwood, Roy.",1915,teamblack | locdetmyst | juvenile | drop,umn.319510024638086,genrescorpus,"Dave Dashaway, air champi",
"Wells, Carolyn,",1916,teamred | det100,nyp.33433076076144,genrescorpus,The bride of a moment,
"Winterburn, Florence Hull",1916,teamred | random,uc2.ark+=13960=t53f4nk4h,genrescorpus,Liberty hall,
"Sherwood, Margaret Polloc",1916,teamblack | random,nyp.33433076081649,genrescorpus,The worn doorstep,
"Biggers, Earl Derr,",1916,det100 | teamblack | stew,uc1.b3728033,genrescorpus,The agony column,
"Doyle, Arthur Conan,",1917,teamred | locdetmyst,nyp.33433074968045,genrescorpus,His last bow,
"Kerr, Doris Boake,",1917,teamred | random,uc2.ark+=13960=t3125st2r,genrescorpus,Painted clay,
"London, Jack,",1917,teamred | random,uva.x001705067,genrescorpus,"Michael, brother of Jerry",
"Seaman, Augusta Huiell,",1917,teamblack | locdetmyst | juvenile | drop,mdp.39076002607435,genrescorpus,The girl next door,
"Post, Melville Davisson,",1918,det100 | teamblack | stew,mdp.39015010776881,genrescorpus,"Uncle Abner, master of my",
"Emerson, Alice B.",1918,teamblack | locdetmyst | juvenile | drop,nyp.33433082530043,genrescorpus,Ruth Fielding in the Red ,
"French, Joseph Lewis,",1918,teamblack | locghost | stew,nyp.33433068179559,genrescorpus,"Great ghost stories, sele",
"Hewlett, Maurice,",1918,teamred | random,uc2.ark+=13960=t2h70dm6b,genrescorpus,Gudrid the Fair,
"Webster, F. A. M.",1918,teamred | random,uc2.ark+=13960=t7pn9035n,genrescorpus,The hound of Cullan,
"Butler, Ellis Parker,",1918,det100 | teamblack,nyp.33433074807342,genrescorpus,Philo Gubb,
"Hunt, Edward Eyre,",1918,teamred | random,nyp.33433082485636,genrescorpus,Tales from a famished lan,
"Ostrander, Isabel,",1919,teamred | det100,nyp.33433076054620,genrescorpus,The twenty-six clues,
"James, M. R.",1919,teamred | pbgothic,uc2.ark+=13960=t1pg1k81k,genrescorpus,A thin ghost and others,
"Pease, Howard,",1919,teamblack | locghost | stew,uc2.ark+=13960=t7np1xq4d,genrescorpus,Border ghost stories,
"Atherton, Gertrude Frankl",1919,teamred | random,nyp.33433082251855,genrescorpus,Transplanted;,
"Cabell, James Branch,",1919,teamred | pbgothic,mdp.39015013429249,genrescorpus,Jurgen,
"Snell, Roy J.",1920,teamblack | locdetmyst | juvenile | drop,mdp.39076002660483,genrescorpus,Triple spies,
"Bailey, Arthur Scott,",1920,teamblack | random,nyp.33433082524822,genrescorpus,The tale of Grumpy Weasel,
"Benson, E. F.",1920,teamred | random,nyp.33433074926712,genrescorpus,"""Queen Lucia""",
"Lindsay, David,",1920,teamred | chifantasy | anatscifi | stew,LindsayVoyageToArcturus1920,genrescorpus,Voyage To Arcturus,
"Raine, William MacLeod,",1920,chirandom | teamred,4485,genrescorpus,Oh: you Tex!,
"Martin, Helen Reimensnyder,",1920,chirandom | teamred,4463,genrescorpus,The schoolmaster of Hessville,
"French, Joseph Lewis,",1920,teamred | locghost | stew,nyp.33433082514302,genrescorpus,The best psychic stories,
"London, Jack,",1920,chifantasy | teamblack,4459,genrescorpus,Hearts of three,
"Lindsay, Vachel,",1920,chiutopia | teamblack,4458,genrescorpus,The golden book of Spring,
"Stringer, Arthur,",1920,chirandom | teamred,4497,genrescorpus,The prairie omnibus,
"Stevenson, Burton Egbert,",1920,det100 | teamblack,mdp.39015063960556,genrescorpus,The gloved hand;,
"Shanks, Edward,",1920,teamblack | anatscifi | stew,nyp.33433075746812,genrescorpus,The people of the ruins,
"Christie, Agatha,",1920,det100 | teamblack | cozy,nyp.33433074970710,genrescorpus,The mysterious affair at ,
"Hewlett, Maurice,",1920,teamred | random,mdp.39015031235545,genrescorpus,The light heart,
"James, Henry,",1920,chirandom | teamblack,4449,genrescorpus,Master Eustace,
"Rice, Alice Caldwell Hega",1921,teamred | random,nyp.33433076047608,genrescorpus,Quin,
"Traprock, Walter E.",1921,chirandom | teamred,4625,genrescorpus,The cruise of the Kawa : ,
"Byrne, Donn,",1921,chirandom | chifantasy | teamblack,4529,genrescorpus,Messer Marco Polo,
"Seaman, Augusta Huiell,",1921,teamred | locdetmyst | juvenile | drop,mdp.39076002194368,genrescorpus,The dragon's secret,
"Burroughs, Edgar Rice,",1921,teamblack | chiscifi,4528,genrescorpus,The mucker,
"Nathan, Robert,",1921,chirandom | teamred,4599,genrescorpus,Autumn,
AnonymousGhost3,1921,teamred | locghost | stew,nyp.33433075732655,genrescorpus,Humorous ghost stories,
"Sackville-West, V.",1921,teamred | random,mdp.39015002753815,genrescorpus,The dragon in shallow wat,
"Putnam, Nina Wilcox,",1921,chirandom | teamred,4605,genrescorpus,West Broadway,
"Bennett, John,",1921,teamred | chifantasy,4514,genrescorpus,Madame Margot,
"Sawyer, Ruth,",1921,chirandom | teamred,4611,genrescorpus,The silver sixpence,
"Lewis, Sinclair,",1922,teamred | random,uc1.32106002123104,genrescorpus,Babbitt,
"Hamilton, Cicely,",1922,teamred | femscifi | anatscifi,dul1.ark+=13960=t16m3xm4f,genrescorpus,Theodore savage,
"Marquand, John P.",1922,chirandom | teamred,4705,genrescorpus,The unspeakable gentleman,
"Munford, George Frederick",1922,teamblack | locghost | stew,njp.32101067301786,genrescorpus,Ghosts and legends of Sou,
"Masters, Edgar Lee,",1922,chirandom | teamred,4708,genrescorpus,Children of the market pl,
"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost | stew,uc2.ark+=13960=t93776z9n,genrescorpus,Masterpieces of mystery,
"Squier, Emma-Lindsay,",1922,teamred | random,mdp.39015063096088,genrescorpus,The wild heart,
"Forrest, Michael D",1922,teamred | random,uc1.31822033251729,genrescorpus,Father Justin,
"Dougherty, Harry V.",1922,teamred | locdetmyst,nyp.33433074968417,genrescorpus,Well-- who killed him?,
"Wells, Carolyn,",1922,teamred | det100,nyp.33433076073893,genrescorpus,The vanishing of Betty Va,
"Sampson, Emma Speed,",1922,chirandom | teamblack,4730,genrescorpus,The shorn lamb,
"Paine, Ralph Delahaye,",1922,chirandom | teamred | juvenile | drop,4720,genrescorpus,Blackbeard: buccaneer,
"Burroughs, Edgar Rice,",1922,teamblack | chiscifi | stew,4655,genrescorpus,The chessmen of Mars,
"Marquand, John P.",1922,teamred | random,mdp.39015062473205,genrescorpus,The unspeakable gentleman,
"Kyne, Peter B.",1922,chirandom | teamred,4698,genrescorpus,Cappy Ricks retires,
"Hough, Emerson,",1922,chirandom | teamred,4690,genrescorpus,The young Alaskans on the,
"Jewell, Edward Alden,",1922,teamblack | random,nyp.33433076072051,genrescorpus,The moth decides,
"Emerson, Alice B.",1922,teamred | locdetmyst | juvenile | drop,mdp.39015085351131,genrescorpus,Ruth Fielding on the St. ,
"Traprock, Walter E.",1922,chirandom | teamblack,4748,genrescorpus,My northern exposure,
"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t9c53g45j,genrescorpus,Masterpieces of mystery,
"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t70v8bj6k,genrescorpus,Masterpieces of mystery,
"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t23b5ww6x,genrescorpus,Masterpieces of mystery,
"Oppenheim, E. Phillips,",1923,teamred | chimyst,11113,genrescorpus,Michael's evil deeds,
"Phillpotts, Eden,",1923,det100 | teamblack,11114,genrescorpus,The red Redmaynes,
"Le Queux, William,",1923,teamred | chimyst,11109,genrescorpus,The voice from the void,
"Burroughs, Edgar Rice,",1923,teamred | chiscifi | stew,10008,genrescorpus,Pellucidar,
"Wells, H. G.",1923,teamred | chiscifi | stew,11018,genrescorpus,Men like gods,
"Bromfield, Louis,",1924,chirandom | teamblack,10216,genrescorpus,The green bay tree,
"Freeman, R. Austin,",1924,teamblack | chimyst,11123,genrescorpus,The red thumb mark,
"Fletcher, J. S.",1924,teamblack | chimyst,11121,genrescorpus,The safety pin,
"Burroughs, Edgar Rice,",1925,teamblack | chiscifi | stew,10235,genrescorpus,The moon men,
"Ford, Ford Madox,",1925,chirandom | teamred,11022,genrescorpus,No more parades,
"Phillpotts, Eden,",1925,chirandom | det100 | teamblack | stew,11156,genrescorpus,A voice from the dark,
"Knox, Ronald Arbuthnott,",1925,teamred | chimyst,11148,genrescorpus,The viaduct murder,
"Christie, Agatha,",1925,chirandom | det100 | teamblack,11141,genrescorpus,Poirot investigates,
"Fraser, Ronald,",1926,teamred | chifantasy,11166,genrescorpus,Flower phantoms,
"Gask, Arthur,",1926,chirandom | teamblack | chimyst,11169,genrescorpus,Cloud: the smiter,
"Van Dine, S. S",1926,teamred | det100,10265,genrescorpus,The Benson murder case,
"Biggers, Earl Derr,",1926,teamred | det100 | chimyst,10250,genrescorpus,Fifty candles,
"Mirrlees, Hope,",1927,chifantasy | teamblack,11203,genrescorpus,Lud-in-the-Mist,
"Buchan, John,",1927,chirandom | chifantasy | teamblack,11191,genrescorpus,Witch wood,
"Woolf, Virginia,",1927,chirandom | teamblack,11030,genrescorpus,To the lighthouse,
"Hill, Grace Livingston,",1927,chirandom | teamblack,10270,genrescorpus,Job's niece,
"Keeler, Harry Stephen,",1927,teamred | chimyst,10272,genrescorpus,Find the clock,
"Glaspell, Susan,",1927,chirandom | teamred | chimyst,10269,genrescorpus,A jury of her peers,
"Lovecraft, H. P.",1927,teamblack | pbgothic,LovecraftCharlesDexter1927,genrescorpus,The Case of Charles Dexter Ward,
"Esteven, John,",1928,teamblack | chimyst,10286,genrescorpus,The door of death,
"Cox, Erle,",1928,teamblack | chiscifi,11226,genrescorpus,Out of the silence,
"Burroughs, Edgar Rice,",1928,teamblack | chiscifi,10053,genrescorpus,The master mind of Mars,
"Keeler, Harry Stephen,",1928,teamred | chimyst,10292,genrescorpus,Sing Sing nights,
"Knox, Ronald Arbuthnott,",1928,chirandom | teamred | det100,11234,genrescorpus,The footsteps at the lock,
"Wright, S. Fowler,",1928,teamred | chifantasy | chiscifi,11242,genrescorpus,The island of Captain Spa,
"Wells, Carolyn,",1928,teamblack | chimyst | stew,10298,genrescorpus,Deep-Lake mystery,
"Burroughs, Edgar Rice,",1929,teamred | chiscifi | stew,10302,genrescorpus,The monster men,
"Lewis, Sinclair,",1929,chirandom | teamblack,10312,genrescorpus,Dodsworth,
"Kline, Otis Adelbert,",1929,teamblack | chiscifi | stew,10310,genrescorpus,The planet of peril,
"Hammett, Dashiell,",1929,hardboiled | det100 | teamblack | chimyst,11100,genrescorpus,Red Harvest,
"Christie, Agatha,",1929,teamred | chimyst | cozy,11255,genrescorpus,The Seven dials mystery,
"Berkeley, Anthony,",1929,teamblack | chimyst,11252,genrescorpus,The poisoned chocolates c,
"Burroughs, Edgar Rice,",1929,teamred | chiscifi | stew,10301,genrescorpus,Tanar of Pellucidar,
"Burnett, W. R.",1929,teamred | chimyst,10065,genrescorpus,Little Caesar,
"Wallace, Edgar,",1929,chirandom | teamblack | chimyst | stew,11277,genrescorpus,The lone house mystery,
"Berkeley, Anthony,",1930,teamblack | chimyst,11285,genrescorpus,The Piccadilly murder,
"Manning, Frederic,",1930,chirandom | teamblack,11298,genrescorpus,Her privates: we,
"Sayers, Dorothy L.",1930,teamblack | chimyst | cozy,11302,genrescorpus,Strong poison,
"Williams, Charles,",1930,chifantasy | teamblack,11311,genrescorpus,War in heaven,
"Stratemeyer, Edward,",1930,chirandom | teamblack,10086,genrescorpus,With Taylor on the Rio Gr,
"Burroughs, Edgar Rice,",1930,teamred | chifantasy | chiscifi,10083,genrescorpus,Tarzan at the earth's cor,
"Kline, Otis Adelbert,",1930,teamred | chiscifi | stew,10336,genrescorpus,Maza of the moon,
"Stapledon, Olaf,",1930,teamred | chiscifi | stew,11305,genrescorpus,Last and first men,
"Oppenheim, E. Phillips,",1930,teamred | chimyst | stew,11300,genrescorpus,The million pound deposit,
"Hammett, Dashiell,",1930,hardboiled | det100 | teamblack | chimyst,10330,genrescorpus,The Maltese falcon,
"Kline, Otis Adelbert,",1930,teamblack | chiscifi,10337,genrescorpus,The prince of peril,
"Williams, Charles,",1931,chirandom | teamblack,11349,genrescorpus,Many dimensions,
"Smith, Thorne,",1931,chifantasy | teamblack | chiscifi,10362,genrescorpus,The night life of the god,
"Schuyler, George S.",1931,teamblack | chiscifi,10361,genrescorpus,Black no more,
"Taylor, Phoebe Atwood",1931,det100 | teamblack,10365,genrescorpus,The Cape Cod mystery,
"Queen, Ellery,",1931,teamred | det100 | chimyst,10359,genrescorpus,The Dutch shoe mystery,
"Hill, Grace Livingston,",1931,chirandom | teamred,10353,genrescorpus,The chance of a lifetime,
"Merritt, Abraham,",1931,chifantasy | teamblack | chiscifi,10357,genrescorpus,The face in the abyss,
"Leinster, Murray,",1931,teamblack | chiscifi,10355,genrescorpus,Murder madness,
"Merritt, Abraham,",1931,teamred | chiscifi,10096,genrescorpus,Face in the abyss,
"Connington, J. J.",1931,chirandom | teamblack | chimyst,11323,genrescorpus,The boathouse riddle,
"Cummings, Ray,",1931,teamblack | chiscifi,10090,genrescorpus,Brigands of the moon,
"Rohmer, Sax,",1931,teamblack | chimyst | stew,11339,genrescorpus,Daughter of Fu Manchu,
"Armstrong, Martin,",1931,chirandom | teamblack,11316,genrescorpus,The romantic adventures o,
"Snow, C. P.",1932,teamblack | chimyst | stew,11384,genrescorpus,Death under sail,
"Stapledon, Olaf,",1932,teamred | chiscifi,11385,genrescorpus,Last men in London,
"Shute, Nevil,",1932,chirandom | teamred,11383,genrescorpus,Lonely road,
"Evans, Margiad,",1932,chirandom | teamred,11364,genrescorpus,Country dance,
"Bramah, Ernest,",1932,chifantasy | teamblack,11358,genrescorpus,The moon of much gladness,
"Huxley, Aldous,",1932,chiutopia | teamblack | chiscifi,11043,genrescorpus,Brave new world,
"Morgan, Charles,",1932,chirandom | teamred,11044,genrescorpus,The fountain,
"Dos Passos, John,",1932,chirandom | teamred,10377,genrescorpus,1919,
"Faulkner, William",1932,teamblack | pbgothic,10380,genrescorpus,Light in August,
"White, Ethel Lina,",1933,chirandom | teamred | chimyst,11416,genrescorpus,Put out the light,
"Hilton, James,",1933,chiutopia | chifantasy | teamblack,11046,genrescorpus,Lost horizon,
"Herrick, Robert,",1933,chiutopia | teamblack,10108,genrescorpus,Sometime,
"Oppenheim, E. Phillips,",1933,teamred | chimyst,11404,genrescorpus,Murder at Monte Carlo,
"Endore, S. Guy,",1933,chifantasy | teamblack | chihorror | stew,10403,genrescorpus,The werewolf of Paris,
"Franklin, Miles,",1933,chirandom | teamred | chimyst,11396,genrescorpus,Bring the monkey,
"Dickson, Carter,",1934,chirandom | teamred | chimyst,10435,genrescorpus,The Plague court murders,
"Linklater, Eric,",1934,chirandom | teamred,11442,genrescorpus,Magnus Merriman,
"Teilhet, Darwin L.",1934,teamblack | chimyst,10460,genrescorpus,The talking sparrow murde,
"Dinesen, Isak,",1934,teamblack | pbgothic | stew,DinesenGothicTales1934,genrescorpus,Seven Gothic Tales,
"Montgomery, L. M.",1935,chirandom | teamblack,11472,genrescorpus,Mistress Pat,
"McKinney, J. P,",1935,chirandom | teamred,11469,genrescorpus,Crucible,
"Marsh, Ngaio,",1935,chirandom | teamblack | chimyst | cozy,11468,genrescorpus,The nursing home murder,
"Heyer, Georgette,",1935,chirandom | teamblack,11462,genrescorpus,Regency buck,
"Lewis, Sinclair,",1935,teamred | chiscifi,10476,genrescorpus,It can't happen here,
"Burroughs, Edgar Rice,",1935,chifantasy | teamblack,10117,genrescorpus,Tarzan and the leopard me,
"Innes, Michael,",1936,chirandom | teamred | chimyst | stew,11499,genrescorpus,Death at the president's ,
"Gellhorn, Martha,",1936,chirandom | teamred,10490,genrescorpus,The trouble I've seen,
"Latimer, Jonathan,",1936,teamblack | chimyst,10494,genrescorpus,Murder in the madhouse,
"Bristow, Gwen,",1937,chirandom | teamblack,10514,genrescorpus,Deep summer,
"Wells, H. G.",1937,teamred | chiscifi,11552,genrescorpus,Star-begotten,
"Rhode, John",1937,teamred | det100 | stew,11545,genrescorpus,The harvest murder,
"Steinbeck, John,",1937,chirandom | teamred,10531,genrescorpus,Of mice and men,
"Pseudoman, Akkad,",1937,chirandom | teamblack | chiscifi,10526,genrescorpus,Zero to eighty,
"Allingham, Margery,",1937,chirandom | teamred | chimyst | cozy,11519,genrescorpus,Dancers in mourning,
"Linklater, Eric,",1937,chirandom | teamred,11535,genrescorpus,Juan in China,
"Sarton, May,",1938,chiutopia | teamblack,10561,genrescorpus,The single hound,
"Wright, S. Fowler,",1938,chirandom | chiutopia | teamblack | chiscifi | stew,11591,genrescorpus,The adventure of Wyndham ,
"Hyde, Robin,",1938,chirandom | teamred,11575,genrescorpus,The godwits fly,
"Du Maurier, Daphne,",1938,teamred | pbgothic | stew,11061,genrescorpus,Rebecca,
"Connington, J. J.",1938,teamblack | chimyst | stew,11564,genrescorpus,Murder will speak,
"Priestley, J. B.",1938,teamred | chiscifi,11584,genrescorpus,The doomsday men,
"Carr, John Dickson",1938,det100 | teamblack,10543,genrescorpus,To wake the dead,
"Burroughs, Edgar Rice,",1938,teamred | chiscifi,10542,genrescorpus,The lad and the lion,
"Freeman, R. Austin,",1939,teamred | chimyst,11606,genrescorpus,The stoneware monkey,
"Berkeley, Anthony,",1939,teamblack | chimyst,11593,genrescorpus,Death in the house,
"Allan, Ted,",1939,chirandom | teamred,11592,genrescorpus,This time a better earth,
"Stout, Rex,",1939,teamred | det100 | chimyst,10588,genrescorpus,Mountain cat Murders,
"Chandler, Raymond,",1939,hardboiled | det100 | teamblack | chimyst,10889,genrescorpus,The big sleep,
"Chandler, Raymond,",1940,det100 | teamblack | hardboiled | stew,11101,genrescorpus,Farewell My Lovely,
"Reilly, Helen,",1940,teamred | chimyst | stew,10622,genrescorpus,The dead can tell,
"Rawson, Clayton,",1940,teamred | chimyst | stew,10621,genrescorpus,The headless lady,
"Shute, Nevil,",1940,chirandom | teamblack,11664,genrescorpus,Landfall,
"Atkinson, Eleanor,",1940,chirandom | teamred,10151,genrescorpus,Greyfriars Bobby,
"Christie, Agatha,",1941,chirandom | teamblack | chimyst,11675,genrescorpus,N or M?,
"Merritt, Abraham,",1941,teamred | chiscifi | stew,10645,genrescorpus,The metal monster,
"Heyer, Georgette,",1941,chirandom | teamred,11681,genrescorpus,Faro's daughter,
"Lewis, C. S.",1942,chirandom | chifantasy | teamblack,11074,genrescorpus,The Screwtape letters,
"Knight, Eric,",1942,chirandom | teamblack,11073,genrescorpus,Sam Small flies again (Th,
"Merritt, Abraham,",1942,teamred | chimyst | chiscifi | stew,10679,genrescorpus,Burn: witch: burn!,
"Rinehart, Mary Roberts,",1942,chirandom | teamred | chimyst,10690,genrescorpus,The door,
"Eberhart, Mignon Good",1942,det100 | teamblack | cozy,10661,genrescorpus,Wolf in man's clothing,
"Gardner, Erle Stanley,",1942,teamred | det100 | chimyst,10665,genrescorpus,The case of the empty tin,
"Rice, Craig,",1942,det100 | teamblack | chimyst,10688,genrescorpus,The big midget murders,
"Marsh, Ngaio,",1942,chirandom | teamblack | chimyst | cozy,11709,genrescorpus,A man lay dead,
"Christie, Agatha,",1942,chirandom | teamblack | chimyst | stew,11703,genrescorpus,Five little pigs,
"Stapledon, Olaf,",1942,teamred | chiscifi,11711,genrescorpus,Darkness and the light,
"Marsh, Ngaio,",1943,chirandom | teamred | chimyst,11730,genrescorpus,Colour scheme,
"Wentworth, Patricia,",1943,chirandom | teamred | chimyst,11736,genrescorpus,Miss Silver deals with de,
"Green, Henry,",1943,chirandom | teamblack,11724,genrescorpus,Caught,
"Cain, James M.",1943,hardboiled | chimyst | teamred,10700,genrescorpus,Double indemnity,
"Queen, Ellery,",1943,teamred | det100 | chimyst | cozy | stew,10723,genrescorpus,There was an old woman,
"Burroughs, Edgar Rice,",1944,teamred | chifantasy | chiscifi,10736,genrescorpus,Land of terror,
"Brackett, Leigh,",1944,chirandom | teamred | chimyst,10733,genrescorpus,No good from a corpse,
"Hughes, Dorothy B.",1944,chifantasy | teamblack | chimyst,10746,genrescorpus,The delicate ape,
"Joyce, James,",1944,chirandom | teamred,11081,genrescorpus,Stephen hero,
"Walker, Mildred",1944,chirandom | teamred,10761,genrescorpus,Winter wheat,
"Lewis, C. S.",1945,chifantasy | teamblack | chiscifi,11778,genrescorpus,That hideous strength,
"Hughes, Dorothy B. 1904- ",1945,hardboiled | teamblack | chimyst,10778,genrescorpus,Dread journey,
"Halliday, Brett,",1945,teamred | chimyst,10774,genrescorpus,Murder is my business,
"Orwell, George,",1945,chiutopia | teamblack,11782,genrescorpus,Animal farm,
"Stein, Gertrude,",1945,chirandom | teamred,10793,genrescorpus,Wars I have seen,
"Armstrong, Charlotte,",1945,teamred | chimyst,10765,genrescorpus,The innocent flower,
"Koestler, Arthur,",1946,chirandom | teamblack,11809,genrescorpus,Thieves in the night,
"Forester, C. S.",1946,chirandom | teamblack,11803,genrescorpus,Lord Hornblower,
"Taine, John,",1946,teamred | chiscifi | stew,10829,genrescorpus,The time stream,
"Sherman, Harold M.",1946,teamblack | chiscifi | stew,10827,genrescorpus,The green man,
"Stout, Rex,",1946,teamred | det100 | chimyst,10828,genrescorpus,The silent speaker,
"Rand, Ayn,",1946,teamred | chiscifi,10181,genrescorpus,Anthem,
"Welty, Eudora,",1946,chirandom | teamblack,10835,genrescorpus,Delta Wedding,
"Wellman, Manly Wade,",1946,teamred | chiscifi,10834,genrescorpus,The solar invasion,
"Van Vogt, A. E. 1912-  (A",1946,teamblack | chiscifi | stew,10832,genrescorpus,Slan,
"Busch, Niven,",1946,chirandom | teamblack,10803,genrescorpus,Day of the conquerors,
"Cummings, Ray,",1946,teamblack | chiscifi,10808,genrescorpus,The shadow girl,
"Peake, Mervyn,",1946,teamblack | pbgothic | stew,PeakeTitusGroan1946,genrescorpus,Titus Groan,
"Fair, A. A.",1946,teamred | det100 | chimyst,10814,genrescorpus,Crows can't count,
"Heinlein, Robert A.",1947,chirandom | teamred | chiscifi,10853,genrescorpus,Rocket ship Galileo,
"Hartley, L. P.",1947,chirandom | teamblack,11829,genrescorpus,Eustace and Hilda,
"Blunden, Godfrey",1947,chirandom | teamblack,10838,genrescorpus,A Room on the Route,
"Robins, Denise,",1947,chirandom | teamred,11836,genrescorpus,More than love,
"Myers, John Myers,",1947,chirandom | teamred,10862,genrescorpus,The wild Yazoo,
"Van Vogt, A. E. 1912-2000",1947,teamred | chifantasy,10877,genrescorpus,The book of Ptath,
"Taine, John,",1947,teamred | chiscifi,10874,genrescorpus,The forbidden garden,
"Queen, Ellery,",1948,chirandom | det100 | teamblack | chimyst | cozy | stew,10911,genrescorpus,Ten days' wonder,
"Skinner, B. F.",1948,chirandom | chiutopia | teamblack,10916,genrescorpus,Walden Two,
"Wilder, Thornton,",1948,chirandom | teamred,10922,genrescorpus,The ides of March,
"Williamson, Jack,",1948,chifantasy | teamblack | chihorror | chiscifi,10923,genrescorpus,Darker than you think,
"Brown, Fredric,",1948,teamred | chimyst,10883,genrescorpus,The dead ringer,
"Derleth, August,",1948,teamred | pbgothic | chiscifi,Derleth1948,genrescorpus,Two stories by Derleth,
"Smith, E. E.",1948,teamred | chiscifi,10917,genrescorpus,Skylark three,
"Mitchell, Gladys,",1948,teamblack | chimyst,11860,genrescorpus,The Dancing Druids,
"Christie, Agatha,",1949,chirandom | teamred | chimyst,11877,genrescorpus,Crooked house,
"Ferrars, E. X,",1949,chirandom | teamred | chimyst,11882,genrescorpus,The March Hare murders,
"Orwell, George,",1949,teamblack | chiscifi,11096,genrescorpus,Nineteen eighty-four,
"Palmer, Stuart,",1949,chirandom | teamblack | chimyst,10954,genrescorpus,Four lost ladies,
"Myers, John Myers,",1949,teamred | chifantasy,10951,genrescorpus,Silverlock,
"Zagat, Arthur Leo,",1949,teamblack | chiscifi,10968,genrescorpus,Seven out of time,
"Stout, Rex,",1949,teamred | det100 | chimyst,10962,genrescorpus,The second confession,
"Wright, S. Fowler,",1949,teamred | chiscifi,11900,genrescorpus,The Amphibians,
"Wentworth, Patricia,",1949,chirandom | teamred,11896,genrescorpus,The Catherine-wheel,
"Howard, Robert E.",1950,chifantasy | teamblack,10993,genrescorpus,Conan the conqueror,
"Symons, Julian,",1950,teamred | chimyst,11928,genrescorpus,The 31st of February,
"Pragnell, Festus,",1950,teamred | chifantasy,11921,genrescorpus,The green man of Graypec,
"Stapledon, Olaf,",1950,teamred | chiscifi,11927,genrescorpus,A man divided,
"Wentworth, Patricia,",1950,chirandom | teamblack | chimyst,11932,genrescorpus,Through the wall,
"Phillips, Rog,",1950,teamred | chifantasy | chiscifi | stew,11004,genrescorpus,Worlds within,
"Seton, Anya,",1950,chirandom | teamblack,11007,genrescorpus,Foxfire,
"Lessing, Doris,",1950,chirandom | teamred | chimyst | stew,11098,genrescorpus,The grass is singing,
